timestamp,real_time_factor,iterations
2025-07-05 23:11:04,0.053,9
2025-07-05 23:11:05,0.28,57
2025-07-05 23:11:06,0.42,106
2025-07-05 23:11:07,0.51,154
2025-07-05 23:11:08,0.577,203
2025-07-05 23:11:09,0.627,252
2025-07-05 23:11:10,0.664,300
2025-07-05 23:11:11,0.696,349
2025-07-05 23:11:12,0.72,397
2025-07-05 23:11:13,0.742,446
2025-07-05 23:11:14,0.758,494
2025-07-05 23:11:15,0.774,543
2025-07-05 23:11:16,0.788,592
2025-07-05 23:11:17,0.8,641
2025-07-05 23:11:18,0.809,689
2025-07-05 23:11:19,0.819,738
2025-07-05 23:11:20,0.827,787
2025-07-05 23:11:21,0.834,835
2025-07-05 23:11:22,0.841,884
2025-07-05 23:11:23,0.846,932
2025-07-05 23:11:24,0.852,981
2025-07-05 23:11:25,0.857,1030
2025-07-05 23:11:26,0.862,1078
2025-07-05 23:11:27,0.866,1127
2025-07-05 23:11:28,0.87,1175
2025-07-05 23:11:29,0.874,1225
2025-07-05 23:11:30,0.877,1273
2025-07-05 23:11:31,0.881,1322
2025-07-05 23:11:32,0.884,1371
2025-07-05 23:11:33,0.886,1419
2025-07-05 23:11:34,0.889,1468
2025-07-05 23:11:35,0.892,1517
2025-07-05 23:11:36,0.894,1566
2025-07-05 23:11:37,0.897,1615
2025-07-05 23:11:38,0.898,1663
2025-07-05 23:11:39,0.901,1712
2025-07-05 23:11:40,0.903,1761
2025-07-05 23:11:41,0.904,1809
2025-07-05 23:11:42,0.906,1858
2025-07-05 23:11:43,0.907,1906
2025-07-05 23:11:44,0.909,1955
2025-07-05 23:11:45,0.91,2004
2025-07-05 23:11:46,0.912,2052
2025-07-05 23:11:47,0.913,2100
2025-07-05 23:11:48,0.914,2149
2025-07-05 23:11:49,0.915,2198
2025-07-05 23:11:50,0.917,2247
2025-07-05 23:11:51,0.918,2296
2025-07-05 23:11:52,0.919,2345
2025-07-05 23:11:53,0.92,2394
2025-07-05 23:11:54,0.921,2442
2025-07-05 23:11:55,0.922,2491
2025-07-05 23:11:56,0.923,2540
2025-07-05 23:11:57,0.924,2588
2025-07-05 23:11:58,0.925,2637
