Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
23:11:00,16.9,0.1,19.9,61.7,1.4,5,245546,18532,52.86,42.05,46.05,69.00,38.05,39.05,20.00,69.00,46.00,41.05,1.48,GHz
23:11:01,6.4,0.4,1.7,91.2,0.4,2,10140,6174,50.43,42.05,60.05,71.00,38.05,39.05,20.00,71.00,60.00,41.05,1.09,GHz
23:11:02,2.6,0.0,1.3,95.9,0.2,1,6073,6407,50.43,42.05,68.05,41.00,38.05,39.05,20.00,41.00,68.00,41.05,0.64,GHz
23:11:03,1.6,0.2,0.8,97.2,0.2,3,20866,5601,35.40,42.05,44.05,55.00,38.05,39.05,20.00,55.00,44.00,41.05,1.67,GHz
23:11:04,14.0,0.0,10.7,74.7,0.5,2,819159,25139,35.05,42.05,54.05,48.00,38.05,39.05,20.00,48.00,54.00,41.05,1.92,GHz
23:11:05,10.9,0.1,3.3,85.2,0.5,1,92165,19770,42.42,42.05,49.05,43.00,38.05,39.05,20.00,43.00,49.00,41.05,1.99,GHz
23:11:06,2.4,0.0,1.0,96.1,0.5,2,16200,7072,39.68,42.05,43.05,42.00,38.05,39.05,20.00,42.00,43.00,41.05,1.02,GHz
23:11:07,3.2,0.1,1.0,95.5,0.2,1,23586,7551,39.68,42.05,43.05,43.00,38.05,39.05,20.00,43.00,43.00,41.05,1.42,GHz
23:11:08,2.6,0.0,0.9,96.2,0.3,1,17872,6983,35.39,42.05,43.05,44.00,39.05,39.05,20.00,44.00,43.00,41.05,1.17,GHz
23:11:09,2.3,0.0,0.9,96.5,0.3,1,15830,5954,28.92,42.05,43.05,42.00,39.05,39.05,20.00,42.00,43.00,41.05,1.41,GHz
23:11:10,2.6,0.1,0.9,96.1,0.3,3,16493,6497,26.01,42.05,43.05,44.00,39.05,39.05,20.00,44.00,43.00,41.05,0.79,GHz
23:11:11,2.8,0.0,1.0,95.9,0.3,4,15991,6212,25.91,42.05,43.05,44.00,39.05,39.05,20.00,44.00,43.00,41.05,0.94,GHz
23:11:12,2.5,0.1,0.9,96.2,0.3,2,15887,6225,25.27,42.05,43.05,42.00,39.05,39.05,20.00,42.00,43.00,41.05,1.83,GHz
23:11:13,2.5,0.0,1.1,96.2,0.3,2,16153,6372,25.35,42.05,43.05,44.00,39.05,39.05,20.00,44.00,43.00,41.05,1.31,GHz
23:11:14,2.8,0.1,0.9,95.9,0.4,1,16424,6424,25.35,42.05,43.05,44.00,39.05,39.05,20.00,44.00,43.00,41.05,1.01,GHz
23:11:15,2.8,0.0,1.0,95.9,0.3,2,17204,7049,25.90,42.05,43.05,44.00,39.05,39.05,20.00,44.00,43.00,41.05,1.26,GHz
23:11:16,4.7,0.0,1.0,94.0,0.3,2,19700,8034,25.50,42.05,43.05,44.00,39.05,39.05,20.00,44.00,43.00,41.05,1.53,GHz
23:11:17,4.9,0.1,1.1,93.6,0.4,1,20535,8297,28.58,42.05,44.05,46.00,39.05,39.05,20.00,46.00,44.00,41.05,1.72,GHz
