timestamp,real_time_factor,iterations
2025-07-04 17:37:42,0.003,2
2025-07-04 17:37:43,0.5165,28
2025-07-04 17:37:44,0.4527,156
2025-07-04 17:37:45,0.5444,331
2025-07-04 17:37:46,0.5064,514
2025-07-04 17:37:47,0.5445,694
2025-07-04 17:37:48,0.5487,880
2025-07-04 17:37:49,0.6013,1043
2025-07-04 17:37:50,0.5636,1227
2025-07-04 17:37:51,0.603,1409
2025-07-04 17:37:52,0.5066,1591
2025-07-04 17:37:53,0.5739,1777
2025-07-04 17:37:54,0.6327,1962
2025-07-04 17:37:55,0.5375,2140
2025-07-04 17:37:56,0.4796,2318
2025-07-04 17:37:57,0.5356,2492
2025-07-04 17:37:58,0.5089,2658
2025-07-04 17:37:59,0.4351,2824
2025-07-04 17:38:00,0.5095,2986
2025-07-04 17:38:01,0.5149,3147
2025-07-04 17:38:02,0.5634,3312
2025-07-04 17:38:03,0.5371,3488
2025-07-04 17:38:04,0.5395,3664
2025-07-04 17:38:05,0.4752,3845
2025-07-04 17:38:06,0.4424,4023
2025-07-04 17:38:07,0.5096,4197
2025-07-04 17:38:09,0.5578,4368
2025-07-04 17:38:10,0.5118,4522
2025-07-04 17:38:11,0.5033,4675
2025-07-04 17:38:12,0.6174,4827
2025-07-04 17:38:13,0.3778,4980
2025-07-04 17:38:14,0.5162,5143
2025-07-04 17:38:15,0.5374,5308
2025-07-04 17:38:16,0.5076,5479
2025-07-04 17:38:17,0.5133,5644
2025-07-04 17:38:18,0.5216,5810
2025-07-04 17:38:19,0.5425,5974
2025-07-04 17:38:20,0.5137,6139
2025-07-04 17:38:21,0.4051,6308
2025-07-04 17:38:22,0.4999,6469
2025-07-04 17:38:23,0.4815,6636
2025-07-04 17:38:24,0.515,6800
2025-07-04 17:38:25,0.5647,6964
2025-07-04 17:38:26,0.6142,7127
2025-07-04 17:38:27,0.5937,7292
2025-07-04 17:38:28,0.6123,7458
2025-07-04 17:38:29,0.4502,7618
2025-07-04 17:38:30,0.5035,7783
2025-07-04 17:38:31,0.5527,7948
2025-07-04 17:38:32,0.5204,8108
2025-07-04 17:38:33,0.4682,8268
2025-07-04 17:38:34,0.4799,8427
2025-07-04 17:38:35,0.4228,8588
2025-07-04 17:38:36,0.4235,8749
2025-07-04 17:38:37,0.5607,8911
2025-07-04 17:38:38,0.5691,9076
2025-07-04 17:38:39,0.6394,9239
2025-07-04 17:38:40,0.484,9398
2025-07-04 17:38:41,0.3935,9560
2025-07-04 17:38:42,0.4779,9724
2025-07-04 17:38:43,0.474,9885
2025-07-04 17:38:44,0.5038,10050
2025-07-04 17:38:45,0.4788,10209
2025-07-04 17:38:46,0.4283,10370
2025-07-04 17:38:47,0.4167,10535
2025-07-04 17:38:48,0.4634,10700
2025-07-04 17:38:49,0.5527,10869
2025-07-04 17:38:50,0.5575,11034
2025-07-04 17:38:51,0.551,11199
2025-07-04 17:38:52,0.5087,11364
2025-07-04 17:38:53,0.5487,11529
2025-07-04 17:38:54,0.5525,11694
2025-07-04 17:38:55,0.5995,11858
2025-07-04 17:38:56,0.4226,12014
2025-07-04 17:38:57,0.5321,12183
2025-07-04 17:38:58,0.3952,12345
2025-07-04 17:38:59,0.4438,12503
2025-07-04 17:39:00,0.4629,12664
2025-07-04 17:39:01,0.5209,12827
2025-07-04 17:39:02,0.4639,12988
2025-07-04 17:39:03,0.3949,13150
2025-07-04 17:39:04,0.4747,13311
2025-07-04 17:39:05,0.5639,13475
2025-07-04 17:39:06,0.4441,13635
2025-07-04 17:39:07,0.5427,13795
2025-07-04 17:39:08,0.4108,13966
2025-07-04 17:39:09,0.4216,14136
2025-07-04 17:39:10,0.4333,14311
2025-07-04 17:39:11,0.4645,14477
2025-07-04 17:39:12,0.5146,14647
2025-07-04 17:39:13,0.4719,14807
2025-07-04 17:39:14,0.5256,14972
2025-07-04 17:39:15,0.4845,15143
2025-07-04 17:39:16,0.4403,15309
2025-07-04 17:39:17,0.4816,15474
2025-07-04 17:39:18,0.4435,15639
2025-07-04 17:39:19,0.4937,15799
2025-07-04 17:39:20,0.5222,15962
2025-07-04 17:39:21,0.5997,16125
2025-07-04 17:39:22,0.3994,16286
2025-07-04 17:39:23,0.5394,16447
2025-07-04 17:39:24,0.5515,16611
2025-07-04 17:39:25,0.4129,16775
2025-07-04 17:39:26,0.4691,16936
2025-07-04 17:39:27,0.5167,17100
2025-07-04 17:39:28,0.5139,17266
2025-07-04 17:39:29,0.4993,17431
2025-07-04 17:39:30,0.5205,17594
2025-07-04 17:39:31,0.4098,17751
2025-07-04 17:39:32,0.5594,17920
2025-07-04 17:39:33,0.5264,18085
2025-07-04 17:39:34,0.5657,18249
2025-07-04 17:39:35,0.5179,18417
2025-07-04 17:39:36,0.6417,18588
2025-07-04 17:39:37,0.588,18756
2025-07-04 17:39:38,0.586,18932
2025-07-04 17:39:39,0.6565,19106
2025-07-04 17:39:40,0.5723,19273
2025-07-04 17:39:41,0.4088,19443
2025-07-04 17:39:42,0.5787,19602
2025-07-04 17:39:43,0.4951,19760
2025-07-04 17:39:44,0.5314,19931
2025-07-04 17:39:45,0.4856,20098
2025-07-04 17:39:46,0.4988,20263
2025-07-04 17:39:47,0.4817,20429
2025-07-04 17:39:48,0.5401,20590
2025-07-04 17:39:49,0.5949,20756
2025-07-04 17:39:50,0.5865,20920
2025-07-04 17:39:51,0.4653,21084
2025-07-04 17:39:52,0.509,21242
2025-07-04 17:39:53,0.6249,21404
2025-07-04 17:39:54,0.5789,21570
2025-07-04 17:39:55,0.5607,21737
2025-07-04 17:39:56,0.6571,21910
2025-07-04 17:39:57,0.5068,22068
2025-07-04 17:39:58,0.418,22230
2025-07-04 17:39:59,0.4883,22389
2025-07-04 17:40:00,0.5547,22548
2025-07-04 17:40:01,0.4318,22708
2025-07-04 17:40:02,0.5367,22870
2025-07-04 17:40:03,0.5687,23033
2025-07-04 17:40:04,0.4496,23196
2025-07-04 17:40:05,0.5494,23370
2025-07-04 17:40:06,0.5606,23542
2025-07-04 17:40:07,0.5655,23714
2025-07-04 17:40:08,0.5651,23887
2025-07-04 17:40:09,0.5261,24058
2025-07-04 17:40:10,0.4804,24226
2025-07-04 17:40:11,0.5678,24399
2025-07-04 17:40:12,0.6278,24572
2025-07-04 17:40:13,0.5041,24744
2025-07-04 17:40:14,0.4685,24920
2025-07-04 17:40:15,0.5933,25092
2025-07-04 17:40:16,0.6278,25266
2025-07-04 17:40:17,0.474,25437
2025-07-04 17:40:19,0.5592,25609
2025-07-04 17:40:20,0.469,25779
2025-07-04 17:40:21,0.5067,25955
2025-07-04 17:40:22,0.5865,26126
2025-07-04 17:40:23,0.6122,26302
2025-07-04 17:40:24,0.624,26478
2025-07-04 17:40:25,0.4673,26650
2025-07-04 17:40:26,0.6183,26819
2025-07-04 17:40:27,0.4995,26986
2025-07-04 17:40:28,0.4517,27149
2025-07-04 17:40:29,0.5025,27314
2025-07-04 17:40:30,0.5211,27478
2025-07-04 17:40:31,0.4822,27639
2025-07-04 17:40:32,0.5895,27806
2025-07-04 17:40:33,0.5325,27984
2025-07-04 17:40:34,0.574,28161
2025-07-04 17:40:35,0.4806,28332
2025-07-04 17:40:36,0.5055,28508
2025-07-04 17:40:37,0.4921,28678
2025-07-04 17:40:38,0.5279,28840
2025-07-04 17:40:39,0.4376,29004
2025-07-04 17:40:40,0.5408,29160
2025-07-04 17:40:41,0.5328,29329
2025-07-04 17:40:42,0.6032,29500
2025-07-04 17:40:43,0.4348,29660
2025-07-04 17:40:44,0.4115,29818
2025-07-04 17:40:45,0.3948,29975
2025-07-04 17:40:46,0.4726,30135
2025-07-04 17:40:47,0.4748,30300
2025-07-04 17:40:48,0.5081,30457
2025-07-04 17:40:49,0.4501,30610
2025-07-04 17:40:50,0.4652,30773
2025-07-04 17:40:51,0.4791,30936
2025-07-04 17:40:52,0.5605,31109
