Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
16:39:23,12.3,0.0,13.2,73.1,1.4,4,52367,11924,49.99,41.05,45.05,69.00,37.05,39.05,20.00,69.00,45.00,41.05,1.45,GHz
16:39:24,48.4,0.7,37.9,12.6,0.4,106,527720,62852,56.04,41.05,64.05,51.00,38.05,39.05,20.00,51.00,64.00,41.05,2.62,GHz
16:39:25,48.2,0.2,51.1,0.5,0.0,111,210379,50718,56.04,41.05,52.05,53.00,38.05,38.05,20.00,53.00,52.00,41.05,2.53,GHz
16:39:26,55.7,0.6,42.7,1.0,0.0,76,524481,106316,51.00,41.05,52.05,51.00,38.05,39.05,20.00,51.00,52.00,41.05,2.72,GHz
16:39:27,42.3,0.1,16.5,40.8,0.3,66,463393,92550,49.59,41.05,51.05,53.00,38.05,39.05,20.00,52.00,51.00,41.05,2.70,GHz
16:39:28,35.5,0.1,22.6,41.5,0.3,6,704627,146303,51.54,41.05,50.05,49.00,38.05,39.05,20.00,49.00,50.00,41.05,2.11,GHz
16:39:29,35.4,0.0,9.6,54.7,0.3,23,293192,56394,41.45,41.05,53.05,53.00,39.05,39.05,20.00,53.00,53.00,41.05,2.70,GHz
16:39:30,39.3,0.1,21.5,38.8,0.3,14,492723,71497,44.89,41.05,51.05,52.00,39.05,39.05,20.00,52.00,51.00,41.05,2.48,GHz
16:39:31,36.8,0.0,13.5,49.3,0.4,43,315786,57391,42.06,41.05,50.05,46.00,39.05,39.05,20.00,46.00,50.00,41.05,2.21,GHz
16:39:32,22.4,0.1,7.4,69.9,0.3,20,243321,36756,42.06,41.05,47.05,46.00,39.05,39.05,20.00,46.00,47.00,41.05,2.14,GHz
16:39:33,21.2,0.0,7.0,71.4,0.3,4,248730,36833,33.66,41.05,45.05,46.00,39.05,39.05,20.00,46.00,45.00,41.05,2.74,GHz
16:39:34,20.8,0.1,6.9,71.9,0.3,4,251454,37384,33.12,41.05,46.05,46.00,40.05,39.05,20.00,46.00,46.00,41.05,1.54,GHz
16:39:35,27.3,0.1,8.2,64.2,0.3,7,269647,41234,33.52,41.05,45.05,47.00,40.05,39.05,20.00,47.00,45.00,41.05,2.05,GHz
16:39:36,21.9,0.0,6.8,70.9,0.4,3,258815,39201,33.21,41.05,46.05,46.00,40.05,39.05,20.00,46.00,46.00,41.05,2.08,GHz
16:39:37,21.0,0.1,6.9,71.6,0.4,5,247498,37476,33.69,41.05,46.05,46.00,40.05,39.05,20.00,46.00,46.00,41.05,2.85,GHz
