Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
17:39:50,12.1,0.0,13.4,73.2,1.3,3,10202,11083,31.29,43.05,46.05,73.00,39.05,40.05,20.00,73.00,46.00,43.05,1.11,GHz
17:39:51,50.3,0.7,37.0,11.4,0.5,92,369555,61045,40.96,43.05,64.05,52.00,39.05,40.05,20.00,53.00,64.00,43.05,2.57,GHz
17:39:52,46.3,0.0,53.0,0.7,0.0,110,207698,50324,40.96,43.05,52.05,53.00,39.05,40.05,20.00,53.00,52.00,43.05,2.62,GHz
17:39:53,56.4,0.5,39.8,3.2,0.1,60,544900,109678,60.87,43.05,52.05,52.00,39.05,40.05,20.00,52.00,52.00,43.05,2.75,GHz
17:39:54,43.2,0.1,24.2,32.3,0.2,37,638251,131099,62.42,43.05,52.05,56.00,39.05,40.05,20.00,56.00,52.00,43.05,2.52,GHz
17:39:55,33.6,0.1,22.1,44.0,0.3,3,635020,138072,63.08,43.05,55.05,56.00,40.05,40.05,20.00,56.00,55.00,43.05,2.17,GHz
17:39:56,27.3,0.0,11.1,61.3,0.3,46,375966,65502,51.19,43.05,56.05,57.00,40.05,40.05,20.00,57.00,56.00,43.05,3.04,GHz
17:39:57,44.4,0.1,21.5,33.8,0.1,5,528503,83166,61.67,43.05,53.05,53.00,40.05,40.05,20.00,53.00,53.00,43.05,3.05,GHz
17:39:58,26.2,0.0,8.1,65.2,0.5,3,308880,40783,59.20,43.05,52.05,48.00,40.05,40.05,20.00,48.00,52.00,43.05,3.05,GHz
17:39:59,24.4,0.1,7.4,67.7,0.5,7,292704,38804,46.83,43.05,48.05,49.00,40.05,40.05,20.00,49.00,48.00,43.05,3.05,GHz
17:40:00,25.0,0.0,8.1,66.5,0.4,8,302779,41172,45.83,43.05,48.05,48.00,41.05,40.05,20.00,48.00,48.00,43.05,2.17,GHz
17:40:01,30.7,0.0,9.9,59.2,0.2,2,314564,45230,45.83,43.05,48.05,48.00,41.05,40.05,20.00,49.00,48.00,43.05,2.59,GHz
17:40:02,23.8,0.1,7.8,68.1,0.3,2,289281,38783,46.37,43.05,49.05,51.00,41.05,41.05,20.00,51.00,49.00,43.05,1.92,GHz
17:40:03,23.8,0.0,8.1,67.8,0.3,55,297585,40067,45.91,43.05,50.05,49.00,41.05,41.05,20.00,49.00,50.00,43.05,2.95,GHz
17:40:04,24.8,0.1,7.8,67.0,0.3,5,315739,40928,48.48,43.05,49.05,52.00,41.05,41.05,20.00,52.00,49.00,43.05,2.08,GHz
17:40:05,23.8,0.0,7.6,68.2,0.3,6,303710,39546,46.53,43.05,50.05,51.00,42.05,41.05,20.00,51.00,50.00,43.05,3.05,GHz
17:40:06,22.4,0.1,7.5,69.7,0.3,5,277592,38401,46.30,43.05,49.05,49.00,42.05,41.05,20.00,49.00,49.00,43.05,3.05,GHz
