Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq,Simulador,Escenario,Medicion,Repeticion,GUI,GPU,Estado,timestamp,gpu_util_percent,gpu_mem_used_MB,gpu_mem_total_MB,gpu_power_W,gpu_temp_C,cpu_percent,cpu_user_percent,cpu_system_percent,cpu_idle_percent,cpu_freq_MHz,load_avg_1,load_avg_5,load_avg_15,total_tasks,total_threads,running_tasks,real_time_factor,iterations,total_MB,used_MB,available_MB,percent,free_MB,active_MB,inactive_MB,buffers_MB,cached_MB,swap_total_MB,swap_used_MB,swap_free_MB
16:11:17,24.3,0.1,6.5,68.8,0.3,12.0,242153.0,37388.0,35.56,48.05,52.05,53.0,48.05,46.05,20.0,55.0,52.0,46.05,3.05,GHz,Ignition,sin_cargar_no_gui_no_gpu,powerstat,2,GUI No,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:11:18,22.6,0.0,6.9,70.2,0.3,1.0,231523.0,37535.0,35.03,48.05,52.05,52.0,48.05,46.05,20.0,52.0,52.0,46.05,2.54,GHz,Ignition,sin_cargar_no_gui_no_gpu,powerstat,2,GUI No,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:11:19,23.7,0.1,6.9,69.0,0.3,2.0,241597.0,37806.0,35.8,48.05,52.05,51.0,48.05,46.05,20.0,51.0,52.0,46.05,2.52,GHz,Ignition,sin_cargar_no_gui_no_gpu,powerstat,2,GUI No,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:11:20,22.4,0.0,7.1,70.2,0.3,1.0,237046.0,36599.0,35.13,48.05,52.05,51.0,48.05,46.05,20.0,51.0,52.0,46.05,1.93,GHz,Ignition,sin_cargar_no_gui_no_gpu,powerstat,2,GUI No,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:11:21,22.8,0.1,6.7,70.1,0.4,3.0,231931.0,37448.0,34.98,48.05,52.05,51.0,48.05,46.05,20.0,51.0,52.0,46.05,2.6,GHz,Ignition,sin_cargar_no_gui_no_gpu,powerstat,2,GUI No,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:11:22,23.6,0.0,6.9,69.2,0.3,1.0,249177.0,37499.0,35.94,48.05,52.05,52.0,48.05,46.05,20.0,52.0,52.0,46.05,2.14,GHz,Ignition,sin_cargar_no_gui_no_gpu,powerstat,2,GUI No,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:11:23,22.9,0.7,7.8,68.4,0.3,4.0,246918.0,39084.0,36.34,48.05,52.05,53.0,48.05,46.05,20.0,53.0,52.0,46.05,2.28,GHz,Ignition,sin_cargar_no_gui_no_gpu,powerstat,2,GUI No,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:11:24,22.4,0.1,6.7,70.5,0.4,4.0,237601.0,36919.0,36.01,48.05,51.05,52.0,48.05,46.05,20.0,52.0,51.0,46.05,2.03,GHz,Ignition,sin_cargar_no_gui_no_gpu,powerstat,2,GUI No,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:11:25,23.5,0.0,6.8,69.4,0.3,4.0,242043.0,36529.0,34.7,48.05,52.05,52.0,48.05,46.05,20.0,52.0,52.0,46.05,2.85,GHz,Ignition,sin_cargar_no_gui_no_gpu,powerstat,2,GUI No,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:11:26,23.2,0.1,6.6,69.8,0.3,3.0,230807.0,36759.0,33.98,48.05,52.05,51.0,48.05,46.05,20.0,51.0,52.0,46.05,2.18,GHz,Ignition,sin_cargar_no_gui_no_gpu,powerstat,2,GUI No,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:32,0.0,15.0,6141.0,1.97,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:33,0.0,15.0,6141.0,2.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:34,0.0,15.0,6141.0,1.97,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:35,0.0,15.0,6141.0,1.99,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:36,0.0,15.0,6141.0,2.05,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:37,0.0,15.0,6141.0,2.08,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:38,0.0,15.0,6141.0,2.06,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:39,0.0,15.0,6141.0,2.01,40.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:40,0.0,15.0,6141.0,2.01,40.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:41,0.0,15.0,6141.0,2.06,40.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:42,0.0,15.0,6141.0,2.07,40.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:43,0.0,15.0,6141.0,2.05,40.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:44,0.0,15.0,6141.0,2.06,40.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:45,0.0,15.0,6141.0,2.06,40.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:46,0.0,15.0,6141.0,1.97,40.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:47,0.0,15.0,6141.0,1.9,40.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:48,0.0,15.0,6141.0,1.91,40.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:49,0.0,15.0,6141.0,1.92,40.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:50,0.0,15.0,6141.0,1.95,40.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:51,0.0,15.0,6141.0,1.86,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:52,0.0,15.0,6141.0,1.86,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:53,0.0,15.0,6141.0,1.86,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:55,0.0,15.0,6141.0,1.84,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:56,0.0,15.0,6141.0,1.88,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:57,0.0,15.0,6141.0,1.91,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:58,0.0,15.0,6141.0,1.91,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:06:59,0.0,15.0,6141.0,1.91,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:00,0.0,15.0,6141.0,1.89,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:01,0.0,15.0,6141.0,1.88,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:02,0.0,15.0,6141.0,1.89,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:03,0.0,15.0,6141.0,1.89,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:04,0.0,15.0,6141.0,1.88,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:05,0.0,15.0,6141.0,1.86,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:06,0.0,15.0,6141.0,1.87,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:07,0.0,15.0,6141.0,1.89,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:08,0.0,15.0,6141.0,1.9,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:09,0.0,15.0,6141.0,1.89,41.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:10,0.0,15.0,6141.0,1.89,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:11,0.0,15.0,6141.0,1.9,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:12,0.0,15.0,6141.0,1.89,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:13,0.0,15.0,6141.0,1.87,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:14,0.0,15.0,6141.0,1.87,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:15,0.0,15.0,6141.0,1.89,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:16,0.0,15.0,6141.0,1.86,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:17,0.0,15.0,6141.0,1.86,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:18,0.0,15.0,6141.0,1.88,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:19,0.0,15.0,6141.0,1.89,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:20,0.0,15.0,6141.0,1.88,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:21,0.0,15.0,6141.0,1.84,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:22,0.0,15.0,6141.0,1.82,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:23,0.0,15.0,6141.0,1.83,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:24,0.0,15.0,6141.0,1.84,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:25,0.0,15.0,6141.0,1.82,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:26,0.0,15.0,6141.0,1.82,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:27,0.0,15.0,6141.0,1.84,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:28,0.0,15.0,6141.0,1.84,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:29,0.0,15.0,6141.0,1.86,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:30,0.0,15.0,6141.0,1.86,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:31,0.0,15.0,6141.0,1.87,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:33,0.0,15.0,6141.0,1.88,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:34,0.0,15.0,6141.0,1.87,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:35,0.0,15.0,6141.0,1.85,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:36,0.0,15.0,6141.0,1.88,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:37,0.0,15.0,6141.0,1.89,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:38,0.0,15.0,6141.0,1.87,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:39,0.0,15.0,6141.0,1.87,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:40,0.0,15.0,6141.0,1.89,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:41,0.0,15.0,6141.0,1.88,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:42,0.0,15.0,6141.0,1.86,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:43,0.0,15.0,6141.0,1.86,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:44,0.0,15.0,6141.0,1.85,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:45,0.0,15.0,6141.0,1.84,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:46,0.0,15.0,6141.0,1.85,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:47,0.0,15.0,6141.0,1.86,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:48,0.0,15.0,6141.0,1.85,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:49,0.0,15.0,6141.0,1.88,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:50,0.0,15.0,6141.0,1.89,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:51,0.0,15.0,6141.0,1.9,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:52,0.0,15.0,6141.0,1.9,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:53,0.0,15.0,6141.0,1.89,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:54,0.0,15.0,6141.0,1.88,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:55,0.0,15.0,6141.0,1.87,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:56,0.0,15.0,6141.0,1.89,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:57,0.0,15.0,6141.0,1.9,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:58,0.0,15.0,6141.0,1.89,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:07:59,0.0,15.0,6141.0,1.88,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:08:00,0.0,15.0,6141.0,1.91,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:08:01,0.0,15.0,6141.0,1.94,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:08:02,0.0,15.0,6141.0,1.93,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:08:03,0.0,15.0,6141.0,1.89,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:08:04,0.0,15.0,6141.0,1.89,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,Ignition,sin_cargar_no_gui_no_gpu,gpu_usage,2,GUI No,GPU No,sin_cargar,2025-07-05 16:08:05,0.0,15.0,6141.0,1.88,43.0,,,,,,,,,,,,,,,,,,,,,,,,,
