Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq,Simulador,Escenario,Medicion,Repeticion,GUI,GPU,Estado,timestamp,gpu_util_percent,gpu_mem_used_MB,gpu_mem_total_MB,gpu_power_W,gpu_temp_C,cpu_percent,cpu_user_percent,cpu_system_percent,cpu_idle_percent,cpu_freq_MHz,load_avg_1,load_avg_5,load_avg_15,total_tasks,total_threads,running_tasks,real_time_factor,iterations,total_MB,used_MB,available_MB,percent,free_MB,active_MB,inactive_MB,buffers_MB,cached_MB,swap_total_MB,swap_used_MB,swap_free_MB
13:20:57,12.2,0.1,13.1,73.4,1.3,3.0,10516.0,12038.0,42.84,42.05,55.05,70.0,38.05,39.05,20.0,70.0,55.0,42.05,1.19,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:20:58,49.1,0.9,37.6,12.0,0.4,110.0,414936.0,60896.0,51.69,42.05,56.05,51.0,38.05,39.05,20.0,51.0,56.0,42.05,2.53,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:20:59,49.7,0.0,50.2,0.1,0.0,99.0,221206.0,53028.0,51.39,42.05,51.05,51.0,38.05,39.05,20.0,51.0,51.0,42.05,2.26,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:00,55.8,0.3,43.6,0.3,0.0,89.0,474710.0,99137.0,51.39,42.05,51.05,49.0,38.05,39.05,20.0,49.0,51.0,42.05,2.73,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:01,55.5,0.4,23.9,19.7,0.4,35.0,476661.0,101382.0,45.49,42.05,49.05,48.0,38.05,39.05,20.0,48.0,49.0,42.05,2.33,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:02,53.8,0.1,32.3,13.7,0.1,19.0,787775.0,167361.0,48.67,42.05,50.05,49.0,39.05,39.05,20.0,49.0,50.0,42.05,2.22,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:03,29.1,0.0,10.4,60.3,0.3,36.0,251509.0,59623.0,40.67,42.05,49.05,45.0,39.05,39.05,20.0,45.0,49.0,42.05,2.71,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:04,43.4,0.1,22.6,33.7,0.3,27.0,462872.0,78055.0,45.89,42.05,46.05,48.0,39.05,39.05,20.0,48.0,46.0,42.05,2.72,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:05,54.6,0.1,21.7,23.5,0.1,4.0,577743.0,110927.0,45.89,42.05,48.05,46.0,39.05,39.05,20.0,46.0,48.0,42.05,2.04,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:06,46.2,0.0,12.6,40.9,0.3,6.0,419531.0,59979.0,41.1,42.05,46.05,46.0,40.05,39.05,20.0,46.0,46.0,42.05,2.02,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:07,50.8,0.1,14.1,34.7,0.3,18.0,417025.0,63812.0,43.8,42.05,46.05,47.0,40.05,39.05,20.0,47.0,46.0,42.05,2.71,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:08,39.7,0.1,11.9,48.1,0.3,38.0,424723.0,55216.0,39.41,42.05,46.05,47.0,40.05,39.05,20.0,47.0,46.0,42.05,1.97,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:09,39.0,0.1,12.3,48.3,0.3,4.0,419715.0,54323.0,39.45,42.05,46.05,47.0,40.05,39.05,20.0,47.0,46.0,42.05,2.14,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:10,40.5,0.1,12.5,46.6,0.3,44.0,430645.0,56429.0,39.74,42.05,47.05,47.0,40.05,39.05,20.0,47.0,47.0,42.05,2.14,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:11,38.7,0.1,12.4,48.6,0.3,18.0,430016.0,56504.0,39.74,42.05,47.05,46.0,40.05,39.05,20.0,46.0,47.0,42.05,2.17,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:12,44.4,0.0,13.4,41.8,0.3,39.0,407807.0,55191.0,39.34,42.05,47.05,47.0,40.05,39.05,20.0,47.0,47.0,42.05,2.17,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:13,40.3,0.1,12.3,47.0,0.3,5.0,424403.0,53463.0,39.34,42.05,47.05,47.0,40.05,39.05,20.0,47.0,47.0,42.05,2.2,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:14,40.9,0.1,11.1,47.6,0.3,16.0,420211.0,52018.0,39.7,42.05,47.05,47.0,41.05,39.05,20.0,47.0,47.0,42.05,2.64,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:15,39.7,0.1,11.7,48.2,0.3,16.0,419379.0,51683.0,39.32,42.05,47.05,47.0,41.05,39.05,20.0,46.0,47.0,42.05,2.08,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:16,39.8,0.1,12.2,47.6,0.3,6.0,417853.0,52285.0,39.5,42.05,47.05,47.0,41.05,39.05,20.0,47.0,47.0,42.05,2.14,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:17,41.1,0.1,12.3,46.2,0.3,5.0,443853.0,63875.0,39.28,42.05,47.05,47.0,41.05,39.05,20.0,47.0,47.0,42.05,2.18,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:18,40.5,0.0,11.1,48.1,0.3,3.0,416837.0,52721.0,40.09,42.05,47.05,47.0,41.05,39.05,20.0,47.0,47.0,42.05,2.16,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:19,40.4,0.1,11.9,47.3,0.3,4.0,426208.0,53176.0,40.09,42.05,47.05,47.0,41.05,39.05,20.0,47.0,47.0,42.05,2.82,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:20,37.5,0.1,11.2,50.9,0.3,31.0,408266.0,50614.0,39.52,42.05,47.05,47.0,41.05,39.05,20.0,47.0,47.0,42.05,2.17,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:21,40.5,0.1,11.0,48.1,0.3,2.0,400192.0,50915.0,39.25,43.05,47.05,47.0,41.05,40.05,20.0,47.0,47.0,42.05,2.09,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:22,41.6,0.1,11.6,46.5,0.3,49.0,413713.0,53416.0,39.25,43.05,47.05,47.0,41.05,40.05,20.0,47.0,47.0,42.05,2.1,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:23,42.9,0.0,11.6,45.2,0.3,6.0,422473.0,56059.0,40.21,43.05,47.05,48.0,42.05,40.05,20.0,48.0,47.0,42.05,2.17,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:24,39.2,0.1,11.3,49.2,0.3,13.0,393441.0,49846.0,39.97,43.05,47.05,49.0,42.05,40.05,20.0,49.0,47.0,42.05,2.17,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:25,40.4,0.1,11.4,47.8,0.3,2.0,403666.0,52133.0,39.85,43.05,48.05,48.0,42.05,40.05,20.0,47.0,48.0,42.05,2.16,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:26,42.5,0.1,12.2,45.0,0.3,4.0,413219.0,51237.0,39.78,43.05,48.05,48.0,42.05,40.05,20.0,49.0,48.0,42.05,1.85,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:27,37.4,0.7,10.9,50.5,0.4,3.0,378139.0,50205.0,39.96,43.05,48.05,47.0,42.05,40.05,20.0,47.0,48.0,42.05,2.18,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:28,41.9,0.1,12.1,45.8,0.2,49.0,419236.0,53178.0,39.88,43.05,48.05,51.0,42.05,40.05,20.0,51.0,48.0,42.05,2.08,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:29,41.4,0.1,11.4,46.8,0.3,3.0,405808.0,52272.0,39.88,43.05,48.05,49.0,42.05,40.05,20.0,49.0,48.0,42.05,2.08,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:30,38.6,0.1,11.1,49.9,0.3,2.0,407048.0,50571.0,40.43,43.05,48.05,48.0,42.05,40.05,20.0,48.0,48.0,42.05,2.02,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:31,37.2,0.0,11.2,51.3,0.3,3.0,398103.0,49786.0,40.43,43.05,48.05,49.0,42.05,40.05,20.0,49.0,48.0,42.05,2.13,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:32,38.9,0.1,11.0,49.6,0.4,6.0,402973.0,49949.0,40.27,43.05,48.05,49.0,42.05,40.05,20.0,49.0,48.0,42.05,2.17,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:33,38.7,0.1,9.8,51.1,0.3,8.0,397665.0,47993.0,39.68,43.05,48.05,49.0,43.05,40.05,20.0,49.0,48.0,42.05,2.57,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:34,38.0,0.1,10.2,51.4,0.3,10.0,409547.0,51025.0,39.68,43.05,48.05,49.0,43.05,40.05,20.0,49.0,48.0,42.05,2.47,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:35,37.5,0.0,10.5,51.6,0.4,41.0,407243.0,50452.0,40.18,43.05,49.05,49.0,43.05,40.05,20.0,49.0,49.0,42.05,2.07,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:36,38.5,0.1,10.2,50.9,0.3,6.0,401466.0,52251.0,39.21,43.05,49.05,49.0,43.05,40.05,20.0,49.0,49.0,42.05,2.16,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:37,38.9,0.1,11.7,49.0,0.3,16.0,405881.0,50987.0,39.21,43.05,49.05,48.0,43.05,41.05,20.0,49.0,49.0,42.05,2.17,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:38,38.1,0.1,10.5,51.0,0.4,5.0,403686.0,49423.0,40.07,43.05,49.05,51.0,43.05,41.05,20.0,51.0,49.0,42.05,2.85,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:39,36.5,0.0,9.8,53.3,0.3,20.0,390471.0,47279.0,39.37,43.05,48.05,49.0,43.05,41.05,20.0,49.0,48.0,42.05,2.27,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:40,38.5,0.1,11.0,50.1,0.3,12.0,409046.0,51559.0,38.87,43.05,49.05,50.0,43.05,41.05,20.0,49.0,49.0,42.05,2.21,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:41,34.8,0.1,10.2,54.4,0.5,3.0,387640.0,49952.0,38.87,43.05,49.05,50.0,43.05,41.05,20.0,50.0,49.0,42.05,2.01,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:42,38.5,0.0,10.4,50.9,0.3,3.0,409258.0,49887.0,38.71,44.05,49.05,49.0,44.05,41.05,20.0,49.0,49.0,42.05,2.07,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:43,36.1,0.1,10.3,53.2,0.4,2.0,388196.0,48847.0,39.0,44.05,49.05,49.0,44.05,41.05,20.0,49.0,49.0,42.05,2.67,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:44,37.5,0.1,11.1,50.9,0.4,8.0,416367.0,51580.0,39.08,44.05,49.05,49.0,44.05,41.05,20.0,49.0,49.0,42.05,2.24,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:45,38.3,0.1,10.3,51.0,0.3,1.0,401685.0,48400.0,39.15,44.05,49.05,49.0,44.05,41.05,20.0,49.0,49.0,42.05,2.63,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:46,37.5,0.1,11.0,51.1,0.4,9.0,405014.0,51278.0,39.02,44.05,49.05,49.0,44.05,41.05,20.0,49.0,49.0,42.05,2.27,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:47,38.5,0.0,10.6,50.6,0.4,2.0,416487.0,50542.0,39.48,44.05,49.05,50.0,44.05,41.05,20.0,50.0,49.0,42.05,2.8,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:48,37.0,0.1,10.7,51.9,0.3,2.0,402831.0,49707.0,39.16,44.05,49.05,49.0,44.05,41.05,20.0,49.0,49.0,42.05,2.02,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:49,39.1,0.1,11.1,49.4,0.3,4.0,416585.0,51401.0,38.85,44.05,50.05,50.0,44.05,41.05,20.0,50.0,50.0,42.05,2.11,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:50,39.2,0.1,10.9,49.5,0.3,5.0,422931.0,50194.0,39.07,44.05,50.05,50.0,44.05,41.05,20.0,50.0,50.0,42.05,2.14,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:51,35.7,0.0,10.1,53.8,0.4,5.0,396418.0,46768.0,39.07,44.05,49.05,49.0,44.05,41.05,20.0,49.0,49.0,42.05,2.18,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:52,36.5,0.0,10.4,52.7,0.4,6.0,397027.0,48280.0,38.22,44.05,50.05,51.0,44.05,41.05,20.0,51.0,50.0,42.05,2.14,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:53,36.3,0.1,10.2,53.1,0.4,6.0,399802.0,47866.0,39.73,44.05,50.05,50.0,44.05,42.05,20.0,50.0,50.0,42.05,2.74,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:54,37.5,0.0,10.4,51.8,0.3,4.0,413219.0,48094.0,38.58,44.05,50.05,49.0,44.05,42.05,20.0,49.0,50.0,42.05,2.14,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:55,37.2,0.1,10.4,52.1,0.3,3.0,412420.0,48889.0,39.45,44.05,50.05,49.0,44.05,42.05,20.0,49.0,50.0,42.05,2.32,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:56,36.0,0.1,11.1,52.4,0.4,8.0,414857.0,48350.0,39.86,44.05,50.05,51.0,45.05,42.05,20.0,51.0,50.0,42.05,2.54,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:57,37.0,0.8,10.3,51.6,0.3,2.0,410962.0,49803.0,39.96,44.05,50.05,50.0,45.05,42.05,20.0,50.0,50.0,42.05,2.08,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:58,37.5,0.1,10.9,51.2,0.3,3.0,419927.0,49692.0,39.52,44.05,50.05,51.0,45.05,42.05,20.0,51.0,50.0,42.05,2.45,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:21:59,35.4,0.1,10.2,54.0,0.4,4.0,400971.0,48826.0,38.35,44.05,50.05,51.0,45.05,42.05,20.0,51.0,50.0,42.05,2.51,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:00,38.2,0.1,10.1,51.3,0.3,9.0,414249.0,47449.0,38.35,44.05,50.05,50.0,45.05,42.05,20.0,50.0,50.0,42.05,2.52,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:01,38.9,0.1,10.6,50.0,0.4,6.0,423791.0,48434.0,39.34,44.05,50.05,49.0,45.05,42.05,20.0,49.0,50.0,42.05,1.87,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:02,37.5,0.0,10.8,51.4,0.4,4.0,424150.0,48253.0,39.45,44.05,50.05,51.0,45.05,42.05,20.0,52.0,50.0,42.05,2.08,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:03,37.8,0.1,10.7,51.1,0.3,8.0,418402.0,48186.0,39.68,44.05,50.05,51.0,45.05,42.05,20.0,51.0,50.0,42.05,2.17,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:04,36.8,0.0,10.7,52.2,0.3,4.0,410997.0,48168.0,39.68,44.05,50.05,51.0,45.05,42.05,20.0,51.0,50.0,43.05,2.17,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:05,37.5,0.1,10.3,51.9,0.3,14.0,416741.0,48584.0,38.17,44.05,50.05,49.0,45.05,42.05,20.0,49.0,50.0,43.05,2.04,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:06,35.1,0.1,9.6,54.8,0.5,2.0,391834.0,45232.0,37.96,45.05,50.05,50.0,45.05,42.05,20.0,50.0,50.0,43.05,2.18,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:07,36.0,0.0,9.4,54.3,0.3,5.0,398937.0,47519.0,39.01,45.05,50.05,49.0,45.05,42.05,20.0,49.0,50.0,43.05,2.74,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:08,34.7,0.1,10.5,54.3,0.3,4.0,397142.0,46635.0,38.66,45.05,50.05,51.0,45.05,42.05,20.0,51.0,50.0,43.05,2.05,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:09,36.6,0.1,10.1,52.9,0.3,6.0,405303.0,47765.0,39.86,45.05,50.05,50.0,45.05,42.05,20.0,50.0,50.0,43.05,2.19,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:10,36.3,0.0,11.1,52.3,0.3,3.0,417220.0,47790.0,39.26,45.05,50.05,50.0,45.05,43.05,20.0,50.0,50.0,43.05,2.73,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:11,36.6,0.1,10.1,52.9,0.3,43.0,412406.0,47759.0,39.19,45.05,50.05,50.0,45.05,42.05,20.0,50.0,50.0,43.05,2.2,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:12,35.8,0.1,9.1,54.7,0.4,9.0,398376.0,46509.0,38.77,45.05,51.05,50.0,45.05,43.05,20.0,50.0,51.0,43.05,2.28,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:13,36.2,0.1,9.9,53.6,0.3,20.0,405399.0,48162.0,38.77,45.05,51.05,50.0,46.05,43.05,20.0,50.0,51.0,43.05,2.67,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:14,38.0,0.1,11.2,50.5,0.3,10.0,429130.0,49550.0,38.45,45.05,51.05,51.0,46.05,43.05,20.0,51.0,51.0,43.05,1.9,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:15,36.7,0.1,9.4,53.5,0.3,6.0,405094.0,47040.0,38.45,45.05,51.05,51.0,46.05,43.05,20.0,51.0,51.0,43.05,2.22,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:16,36.2,0.0,10.1,53.4,0.3,4.0,406740.0,46106.0,38.94,45.05,51.05,51.0,46.05,43.05,20.0,51.0,51.0,43.05,2.08,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:17,37.0,0.1,9.1,53.4,0.4,2.0,408810.0,45878.0,39.02,45.05,51.05,51.0,46.05,43.05,20.0,51.0,51.0,43.05,2.11,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:22:18,35.7,0.1,10.1,53.8,0.3,11.0,403580.0,45162.0,39.14,45.05,51.05,51.0,46.05,43.05,20.0,51.0,51.0,43.05,2.24,GHz,Ignition,sin_cargar_gui_no_gpu,powerstat,4,GUI Si,GPU No,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
