timestamp,gpu_util_percent,gpu_mem_used_MB,gpu_mem_total_MB,gpu_power_W,gpu_temp_C,Simulador,Escenario,Medicion,Repeticion,GUI,GPU,Estado,cpu_percent,cpu_user_percent,cpu_system_percent,cpu_idle_percent,cpu_freq_MHz,load_avg_1,load_avg_5,load_avg_15,total_tasks,total_threads,running_tasks,real_time_factor,iterations,total_MB,used_MB,available_MB,percent,free_MB,active_MB,inactive_MB,buffers_MB,cached_MB,swap_total_MB,swap_used_MB,swap_free_MB
2025-07-04 17:27:55,0.0,15.0,6141.0,1.68,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:27:56,0.0,15.0,6141.0,1.67,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:27:57,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:27:58,0.0,15.0,6141.0,1.65,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:00,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:01,0.0,15.0,6141.0,1.63,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:02,0.0,15.0,6141.0,1.63,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:03,0.0,15.0,6141.0,1.63,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:04,0.0,15.0,6141.0,1.63,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:05,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:06,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:07,0.0,15.0,6141.0,1.64,48.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:08,0.0,15.0,6141.0,1.64,48.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:09,0.0,15.0,6141.0,1.63,48.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:10,0.0,15.0,6141.0,1.63,48.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:11,0.0,15.0,6141.0,1.63,48.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:12,0.0,15.0,6141.0,1.63,48.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:13,0.0,15.0,6141.0,1.63,48.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:14,0.0,15.0,6141.0,1.64,48.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:15,0.0,15.0,6141.0,1.64,48.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:16,0.0,15.0,6141.0,1.64,48.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:17,0.0,15.0,6141.0,1.64,48.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:18,0.0,15.0,6141.0,1.64,48.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:19,0.0,15.0,6141.0,1.64,48.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:20,0.0,15.0,6141.0,1.64,48.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:21,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:22,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:23,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:24,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:25,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:26,0.0,15.0,6141.0,1.63,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:27,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:28,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:29,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:30,0.0,15.0,6141.0,1.63,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:31,0.0,15.0,6141.0,1.63,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:32,0.0,15.0,6141.0,1.63,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:33,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:34,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:35,0.0,15.0,6141.0,1.63,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:36,0.0,15.0,6141.0,1.63,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:37,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:39,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:40,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:41,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:42,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:43,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:44,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:45,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:46,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:47,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:48,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:49,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:50,0.0,15.0,6141.0,1.65,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:51,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:52,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:53,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:54,0.0,15.0,6141.0,1.65,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:55,0.0,15.0,6141.0,1.64,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:56,0.0,15.0,6141.0,1.65,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:57,0.0,15.0,6141.0,1.66,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:28:58,0.0,15.0,6141.0,1.66,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
