timestamp,gpu_util_percent,gpu_mem_used_MB,gpu_mem_total_MB,gpu_power_W,gpu_temp_C,Simulador,Escenario,Medicion,Repeticion,GUI,GPU,Estado,cpu_percent,cpu_user_percent,cpu_system_percent,cpu_idle_percent,cpu_freq_MHz,load_avg_1,load_avg_5,load_avg_15,total_tasks,total_threads,running_tasks,real_time_factor,iterations,total_MB,used_MB,available_MB,percent,free_MB,active_MB,inactive_MB,buffers_MB,cached_MB,swap_total_MB,swap_used_MB,swap_free_MB
2025-07-04 19:10:17,41.0,457.0,6141.0,22.73,57.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:18,45.0,457.0,6141.0,22.73,57.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:19,43.0,457.0,6141.0,22.76,57.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:20,43.0,457.0,6141.0,22.76,57.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:21,31.0,457.0,6141.0,22.46,57.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:22,26.0,457.0,6141.0,21.94,57.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:23,29.0,457.0,6141.0,17.29,56.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:24,31.0,457.0,6141.0,14.44,56.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:25,33.0,457.0,6141.0,13.62,55.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:26,34.0,457.0,6141.0,13.12,55.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:27,34.0,457.0,6141.0,12.72,55.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:28,35.0,457.0,6141.0,12.47,55.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:29,37.0,457.0,6141.0,12.19,55.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:30,37.0,457.0,6141.0,12.09,55.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:32,38.0,457.0,6141.0,12.06,55.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:33,39.0,457.0,6141.0,12.02,55.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:34,39.0,457.0,6141.0,12.02,55.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:35,38.0,457.0,6141.0,11.92,55.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:36,40.0,457.0,6141.0,11.97,55.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:37,41.0,457.0,6141.0,12.0,55.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:38,40.0,457.0,6141.0,11.98,55.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
