Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq,Simulador,Escenario,Medicion,Repeticion,GUI,GPU,Estado,timestamp,gpu_util_percent,gpu_mem_used_MB,gpu_mem_total_MB,gpu_power_W,gpu_temp_C,cpu_percent,cpu_user_percent,cpu_system_percent,cpu_idle_percent,cpu_freq_MHz,load_avg_1,load_avg_5,load_avg_15,total_tasks,total_threads,running_tasks,real_time_factor,iterations,total_MB,used_MB,available_MB,percent,free_MB,active_MB,inactive_MB,buffers_MB,cached_MB,swap_total_MB,swap_used_MB,swap_free_MB
13:56:17,34.9,0.1,11.4,53.7,0.0,51.0,425301.0,52825.0,60.55,44.05,53.05,54.0,44.05,43.05,20.0,54.0,53.0,43.05,2.72,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:18,39.0,0.0,11.1,49.8,0.1,3.0,424357.0,53130.0,61.29,44.05,53.05,53.0,44.05,43.05,20.0,53.0,53.0,43.05,1.89,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:19,38.8,0.1,11.6,49.4,0.1,3.0,426240.0,53523.0,61.29,44.05,53.05,53.0,44.05,44.05,20.0,53.0,53.0,43.05,2.91,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:20,36.5,0.7,11.2,51.5,0.0,9.0,426199.0,54700.0,61.17,45.05,54.05,55.0,44.05,44.05,20.0,55.0,54.0,43.05,2.83,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:21,36.5,0.1,10.8,52.4,0.1,4.0,433970.0,53844.0,62.63,45.05,54.05,54.0,44.05,44.05,20.0,54.0,54.0,43.05,1.87,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:22,36.8,0.1,10.7,52.0,0.5,5.0,426410.0,50929.0,62.03,45.05,54.05,53.0,45.05,44.05,20.0,53.0,54.0,43.05,2.77,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:23,35.9,0.1,10.3,53.4,0.4,18.0,421801.0,49913.0,61.96,45.05,54.05,53.0,45.05,44.05,20.0,53.0,54.0,43.05,2.65,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:24,37.7,0.0,10.4,51.6,0.4,10.0,438050.0,54746.0,61.53,45.05,55.05,56.0,45.05,45.05,20.0,56.0,55.0,43.05,2.72,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:25,37.2,0.1,10.9,51.4,0.5,15.0,442505.0,52644.0,61.62,45.05,55.05,56.0,45.05,45.05,20.0,56.0,55.0,43.05,2.89,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:26,35.3,0.1,10.7,53.6,0.3,9.0,425720.0,51440.0,62.13,45.05,55.05,56.0,45.05,45.05,20.0,56.0,55.0,43.05,2.84,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:27,35.9,0.0,11.4,52.3,0.4,3.0,433600.0,52805.0,60.81,45.05,55.05,55.0,46.05,45.05,20.0,55.0,55.0,43.05,2.12,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:28,36.5,0.1,11.4,51.7,0.3,11.0,437363.0,52572.0,61.11,45.05,55.05,55.0,46.05,45.05,20.0,55.0,55.0,43.05,1.91,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:29,35.8,0.0,10.4,53.4,0.4,4.0,433274.0,53206.0,60.76,45.05,55.05,55.0,46.05,45.05,20.0,55.0,55.0,43.05,2.39,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:30,34.6,0.1,11.0,53.9,0.4,4.0,433866.0,52125.0,59.76,46.05,55.05,55.0,46.05,46.05,20.0,55.0,55.0,43.05,2.34,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:31,36.1,0.0,10.5,53.0,0.4,4.0,425217.0,50603.0,61.08,46.05,56.05,55.0,46.05,46.05,20.0,55.0,56.0,43.05,2.3,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:32,34.6,0.1,10.4,54.4,0.4,3.0,425405.0,50850.0,60.54,46.05,56.05,55.0,46.05,46.05,20.0,55.0,56.0,43.05,1.96,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:33,35.6,0.0,10.9,53.1,0.4,5.0,430174.0,51724.0,59.86,46.05,56.05,55.0,46.05,46.05,20.0,55.0,56.0,43.05,2.15,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:34,35.6,0.1,10.8,53.2,0.4,5.0,429763.0,51034.0,61.33,46.05,56.05,57.0,47.05,46.05,20.0,57.0,56.0,43.05,2.08,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:35,34.9,0.1,10.3,54.3,0.4,7.0,426360.0,50824.0,60.53,46.05,56.05,56.0,47.05,46.05,20.0,56.0,56.0,43.05,2.31,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:36,35.4,0.0,11.0,53.2,0.4,12.0,429331.0,50871.0,60.72,46.05,56.05,57.0,47.05,47.05,20.0,57.0,56.0,43.05,2.71,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:37,36.4,0.1,10.4,52.9,0.3,6.0,430890.0,51097.0,60.97,46.05,56.05,57.0,47.05,47.05,20.0,57.0,56.0,43.05,2.89,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:38,34.8,0.1,10.6,54.1,0.5,2.0,431391.0,52762.0,60.22,46.05,56.05,56.0,47.05,47.05,20.0,56.0,56.0,43.05,2.66,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:39,36.1,0.0,11.2,52.3,0.4,4.0,434704.0,50795.0,60.32,46.05,57.05,56.0,47.05,47.05,20.0,56.0,57.0,43.05,3.05,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:40,35.7,0.1,11.3,52.4,0.5,3.0,429532.0,51018.0,60.76,47.05,57.05,58.0,48.05,47.05,20.0,57.0,57.0,43.05,2.11,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:41,35.4,0.0,10.9,53.3,0.5,10.0,427637.0,51065.0,60.73,47.05,57.05,56.0,48.05,47.05,20.0,56.0,57.0,43.05,2.08,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:42,34.8,0.1,11.1,53.6,0.4,3.0,438055.0,53207.0,60.53,47.05,57.05,56.0,48.05,47.05,20.0,56.0,57.0,44.05,2.51,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:43,36.2,0.0,11.0,52.4,0.4,14.0,447028.0,53058.0,60.47,47.05,57.05,57.0,48.05,48.05,20.0,57.0,57.0,44.05,2.53,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:44,37.5,0.1,11.0,50.9,0.5,21.0,455255.0,53365.0,60.73,47.05,57.05,58.0,48.05,48.05,20.0,58.0,57.0,44.05,2.49,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:45,38.4,0.1,10.8,50.5,0.3,3.0,459433.0,53716.0,54.09,47.05,57.05,58.0,48.05,48.05,20.0,58.0,57.0,44.05,3.05,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:46,37.7,0.0,10.4,51.5,0.4,2.0,449000.0,52426.0,53.1,47.05,57.05,57.0,48.05,48.05,20.0,57.0,57.0,44.05,2.64,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:47,36.5,0.1,10.6,52.3,0.5,6.0,446579.0,52431.0,51.53,47.05,57.05,57.0,49.05,48.05,20.0,57.0,57.0,44.05,2.08,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:48,37.0,0.0,11.0,51.7,0.4,38.0,454831.0,52745.0,51.07,47.05,57.05,56.0,49.05,48.05,20.0,56.0,57.0,44.05,2.19,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:49,36.4,0.1,11.1,51.9,0.5,5.0,445828.0,51869.0,51.03,47.05,57.05,57.0,49.05,48.05,20.0,57.0,57.0,44.05,2.67,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:50,35.6,0.7,11.3,52.1,0.3,4.0,441799.0,55481.0,51.23,47.05,57.05,58.0,49.05,48.05,20.0,58.0,57.0,44.05,2.07,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:56:51,37.0,0.1,10.6,51.9,0.3,4.0,443199.0,52391.0,50.06,47.05,57.05,58.0,49.05,49.05,20.0,58.0,57.0,44.05,2.51,GHz,Ignition,sin_cargar_gui_gpu,powerstat,1,GUI Si,GPU Si,sin_cargar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
