Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
12:18:02,14.5,0.0,14.5,67.9,3.1,2,118136,19000,39.26,42.05,49.05,55.00,38.05,39.05,20.00,55.00,49.00,42.05,1.32,GHz
12:18:03,10.4,0.0,3.5,83.2,2.9,3,70664,20028,39.60,42.05,52.05,47.00,38.05,39.05,20.00,47.00,52.00,42.05,1.41,GHz
12:18:04,7.8,0.0,10.9,79.8,1.5,2,48478,29590,39.60,42.05,55.05,53.00,38.05,39.05,20.00,53.00,55.00,42.05,1.68,GHz
12:18:05,6.9,0.0,5.0,86.2,1.9,2,124138,44818,45.69,42.05,49.05,49.00,38.05,39.05,20.00,49.00,49.00,42.05,1.85,GHz
12:18:06,10.0,0.0,8.8,79.9,1.3,14,64772,33738,43.83,42.05,46.05,49.00,38.05,39.05,20.00,49.00,46.00,42.05,2.22,GHz
12:18:07,8.0,0.0,7.9,82.4,1.8,2,48514,29317,44.82,42.05,49.05,56.00,39.05,39.05,20.00,56.00,49.00,42.05,1.57,GHz
12:18:08,6.4,0.0,1.3,91.4,0.9,4,58574,26207,45.71,42.05,58.05,46.00,39.05,39.05,20.00,46.00,58.00,42.05,1.52,GHz
12:18:09,8.5,0.0,2.3,87.7,1.4,2,75836,31120,43.88,42.05,49.05,51.00,39.05,39.05,20.00,51.00,49.00,42.05,1.90,GHz
12:18:10,2.5,0.0,0.8,96.2,0.6,1,44056,22835,45.01,42.05,51.05,44.00,39.05,39.05,20.00,44.00,51.00,42.05,1.21,GHz
12:18:11,2.5,0.0,0.9,96.2,0.4,2,45213,22593,36.64,42.05,44.05,49.00,39.05,39.05,20.00,49.00,44.00,42.05,1.77,GHz
12:18:12,7.2,0.0,1.3,90.1,1.4,8,58926,27649,43.77,42.05,48.05,56.00,39.05,39.05,20.00,56.00,48.00,42.05,2.02,GHz
12:18:13,1.8,0.8,1.6,95.0,0.8,1,45516,24707,38.80,42.05,54.05,44.00,39.05,40.05,20.00,44.00,54.00,42.05,1.37,GHz
12:18:14,0.4,0.0,0.6,98.7,0.3,2,38066,20535,38.80,42.05,45.05,45.00,40.05,40.05,20.00,45.00,45.00,42.05,0.99,GHz
12:18:15,0.4,0.0,0.6,98.6,0.3,1,38256,20859,36.54,42.05,44.05,44.00,40.05,40.05,20.00,44.00,44.00,42.05,1.64,GHz
12:18:16,0.6,0.0,0.6,98.6,0.3,1,37869,20849,36.54,42.05,44.05,44.00,40.05,40.05,20.00,44.00,44.00,42.05,0.83,GHz
12:18:17,0.4,0.0,0.4,98.8,0.3,1,37904,20666,36.93,42.05,44.05,44.00,40.05,40.05,20.00,44.00,44.00,42.05,0.93,GHz
12:18:18,3.3,0.0,1.7,94.7,0.4,2,47671,24630,36.87,42.05,44.05,47.00,40.05,40.05,20.00,47.00,44.00,42.05,1.65,GHz
12:18:19,43.6,0.0,10.9,43.4,2.1,17,167459,45503,46.51,43.05,48.05,57.00,40.05,40.05,20.00,57.00,48.00,42.05,3.05,GHz
12:18:20,76.8,0.0,14.6,8.2,0.4,11,303742,48922,62.70,43.05,55.05,53.00,40.05,40.05,20.00,53.00,55.00,42.05,2.95,GHz
12:18:21,74.2,0.0,13.8,11.6,0.4,18,320588,70118,62.44,43.05,55.05,55.00,40.05,40.05,20.00,55.00,55.00,42.05,2.16,GHz
12:18:22,58.7,0.0,13.5,27.5,0.2,2,229508,41993,56.20,43.05,55.05,49.00,41.05,40.05,20.00,49.00,55.00,42.05,1.76,GHz
12:18:23,8.9,0.0,3.0,87.6,0.5,2,68227,30993,41.50,43.05,52.05,50.00,41.05,41.05,20.00,50.00,52.00,42.05,1.72,GHz
12:18:24,11.6,0.1,3.0,85.0,0.4,3,91958,30752,41.50,43.05,53.05,69.00,41.05,41.05,20.00,69.00,53.00,42.05,1.43,GHz
12:18:25,7.5,0.0,1.5,90.6,0.4,1,46589,25840,45.09,43.05,61.05,47.00,41.05,41.05,20.00,47.00,61.00,42.05,1.41,GHz
12:18:26,46.9,0.0,10.1,42.8,0.2,19,70886,31385,45.09,43.05,47.05,55.00,41.05,41.05,20.00,55.00,47.00,42.05,3.05,GHz
12:18:27,53.8,0.0,11.4,34.5,0.3,1,88128,33312,54.77,43.05,54.05,46.00,41.05,41.05,20.00,46.00,54.00,42.05,1.21,GHz
12:18:28,40.4,0.0,8.6,50.8,0.1,2,42639,29082,42.41,43.05,47.05,56.00,42.05,41.05,20.00,56.00,47.00,42.05,1.21,GHz
12:18:29,47.5,0.0,10.2,41.9,0.4,17,224986,30240,50.81,43.05,58.05,55.00,42.05,41.05,20.00,55.00,58.00,42.05,2.51,GHz
12:18:30,39.3,0.0,8.6,51.9,0.2,5,70535,30933,46.06,43.05,57.05,47.00,42.05,41.05,20.00,47.00,57.00,42.05,2.60,GHz
12:18:31,62.4,0.0,12.9,24.5,0.2,10,59132,32485,46.06,43.05,54.05,49.00,42.05,41.05,20.00,49.00,54.00,42.05,2.60,GHz
12:18:32,59.1,0.0,13.3,27.5,0.1,2,153179,36334,53.28,43.05,52.05,64.00,42.05,42.05,20.00,64.00,52.00,42.05,1.90,GHz
12:18:33,34.8,0.0,7.5,57.3,0.4,2,209741,30514,53.28,43.05,56.05,65.00,42.05,42.05,20.00,65.00,56.00,42.05,1.60,GHz
12:18:34,51.5,0.0,10.6,37.7,0.2,3,91355,34208,52.90,43.05,60.05,62.00,43.05,42.05,20.00,62.00,60.00,42.05,1.94,GHz
12:18:35,36.8,0.0,8.6,54.3,0.3,5,271077,39993,48.26,43.05,57.05,53.00,43.05,42.05,20.00,53.00,57.00,42.05,2.98,GHz
12:18:36,51.9,0.0,11.3,36.6,0.2,2,269460,33664,48.26,43.05,55.05,52.00,43.05,42.05,20.00,52.00,55.00,42.05,2.90,GHz
12:18:37,34.8,0.0,9.2,53.0,3.0,2,169294,39715,51.37,44.05,55.05,53.00,43.05,42.05,20.00,53.00,55.00,42.05,2.75,GHz
12:18:38,34.7,0.0,9.6,55.5,0.2,3,322323,46349,51.37,44.05,52.05,53.00,43.05,42.05,20.00,53.00,52.00,42.05,1.91,GHz
12:18:39,42.9,0.0,24.0,32.8,0.3,11,321188,62591,46.27,44.05,57.05,59.00,43.05,42.05,20.00,59.00,57.00,42.05,3.05,GHz
12:18:40,22.2,0.0,9.4,68.0,0.5,15,441735,77686,55.71,44.05,57.05,61.00,44.05,43.05,20.00,61.00,57.00,42.05,1.83,GHz
12:18:41,60.8,0.0,16.9,19.5,2.8,14,376691,43141,55.71,44.05,55.05,52.00,44.05,43.05,20.00,52.00,55.00,42.05,2.27,GHz
12:18:42,59.2,0.0,16.0,20.3,4.6,3,241854,37576,75.22,44.05,54.05,54.00,44.05,43.05,20.00,54.00,54.00,42.05,1.89,GHz
12:18:43,57.5,0.0,14.7,26.3,1.6,15,230334,34742,73.85,44.05,55.05,53.00,44.05,43.05,20.00,53.00,55.00,42.05,2.56,GHz
12:18:44,56.5,0.0,13.5,29.6,0.4,14,277818,33561,74.03,44.05,54.05,56.00,44.05,43.05,20.00,56.00,54.00,42.05,2.57,GHz
12:18:45,44.0,0.0,11.4,44.2,0.4,2,275537,33911,70.80,44.05,54.05,53.00,44.05,43.05,20.00,53.00,54.00,42.05,1.76,GHz
12:18:46,25.1,0.0,5.9,68.7,0.3,2,87752,31059,70.80,44.05,53.05,53.00,44.05,44.05,20.00,53.00,53.00,42.05,2.41,GHz
12:18:47,9.1,0.0,2.5,88.1,0.4,2,71181,29517,63.43,44.05,51.05,50.00,45.05,44.05,20.00,50.00,51.00,42.05,1.78,GHz
