timestamp,real_time_factor,iterations
2025-07-05 22:13:41,0.205,42
2025-07-05 22:13:42,0.356,90
2025-07-05 22:13:43,0.46,139
2025-07-05 22:13:44,0.534,188
2025-07-05 22:13:45,0.59,237
2025-07-05 22:13:46,0.631,285
2025-07-05 22:13:47,0.666,334
2025-07-05 22:13:48,0.693,382
2025-07-05 22:13:49,0.717,431
2025-07-05 22:13:50,0.737,480
2025-07-05 22:13:51,0.753,528
2025-07-05 22:13:52,0.768,577
2025-07-05 22:13:53,0.781,626
2025-07-05 22:13:54,0.793,675
2025-07-05 22:13:55,0.802,723
2025-07-05 22:13:56,0.812,772
2025-07-05 22:13:57,0.819,820
2025-07-05 22:13:58,0.827,869
2025-07-05 22:13:59,0.834,918
2025-07-05 22:14:00,0.84,967
2025-07-05 22:14:01,0.846,1016
2025-07-05 22:14:02,0.851,1065
2025-07-05 22:14:03,0.855,1113
2025-07-05 22:14:04,0.86,1162
2025-07-05 22:14:05,0.864,1210
2025-07-05 22:14:06,0.868,1259
2025-07-05 22:14:07,0.871,1308
2025-07-05 22:14:08,0.875,1357
2025-07-05 22:14:09,0.877,1405
2025-07-05 22:14:10,0.881,1454
2025-07-05 22:14:11,0.884,1503
2025-07-05 22:14:12,0.886,1552
2025-07-05 22:14:13,0.889,1601
2025-07-05 22:14:14,0.891,1649
2025-07-05 22:14:15,0.893,1698
2025-07-05 22:14:16,0.895,1747
2025-07-05 22:14:17,0.897,1796
2025-07-05 22:14:18,0.899,1844
2025-07-05 22:14:19,0.901,1893
2025-07-05 22:14:20,0.903,1942
2025-07-05 22:14:21,0.904,1990
2025-07-05 22:14:22,0.906,2039
2025-07-05 22:14:23,0.907,2087
2025-07-05 22:14:24,0.909,2136
2025-07-05 22:14:25,0.91,2184
2025-07-05 22:14:26,0.911,2233
2025-07-05 22:14:27,0.912,2282
2025-07-05 22:14:28,0.914,2331
2025-07-05 22:14:29,0.915,2380
2025-07-05 22:14:30,0.916,2428
2025-07-05 22:14:31,0.917,2477
2025-07-05 22:14:32,0.918,2526
2025-07-05 22:14:33,0.919,2575
2025-07-05 22:14:34,0.92,2624
2025-07-05 22:14:35,0.921,2672
2025-07-05 22:14:36,0.922,2721
2025-07-05 22:14:37,0.923,2770
2025-07-05 22:14:38,0.924,2819
2025-07-05 22:14:39,0.925,2868
2025-07-05 22:14:40,0.925,2916
2025-07-05 22:14:41,0.926,2965
2025-07-05 22:14:42,0.927,3013
2025-07-05 22:14:43,0.928,3063
2025-07-05 22:14:44,0.928,3111
2025-07-05 22:14:45,0.929,3160
2025-07-05 22:14:46,0.93,3209
2025-07-05 22:14:47,0.93,3257
2025-07-05 22:14:48,0.931,3306
2025-07-05 22:14:49,0.932,3355
2025-07-05 22:14:50,0.932,3403
2025-07-05 22:14:51,0.933,3452
2025-07-05 22:14:52,0.933,3501
2025-07-05 22:14:53,0.934,3550
2025-07-05 22:14:54,0.934,3598
2025-07-05 22:14:55,0.935,3647
2025-07-05 22:14:56,0.935,3696
2025-07-05 22:14:57,0.936,3745
2025-07-05 22:14:58,0.937,3794
