Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
19:45:23,18.1,0.0,20.3,60.6,1.0,5,188429,18947,52.00,43.05,56.05,55.00,39.05,40.05,20.00,55.00,56.00,42.05,1.46,GHz
19:45:24,7.5,0.4,2.0,89.5,0.6,2,23355,8770,42.59,43.05,51.05,66.00,39.05,40.05,20.00,65.00,51.00,42.05,0.69,GHz
19:45:25,3.9,0.1,1.7,94.0,0.4,1,7577,6705,49.73,43.05,69.05,44.00,39.05,40.05,20.00,44.00,69.00,42.05,0.70,GHz
19:45:26,1.7,0.2,0.9,97.0,0.3,2,17485,4911,49.73,43.05,46.05,61.00,39.05,40.05,20.00,61.00,46.00,42.05,1.79,GHz
19:45:27,20.8,0.0,13.6,64.9,0.6,4,786259,38787,55.62,43.05,62.05,53.00,39.05,40.05,20.00,52.00,62.00,42.05,2.20,GHz
19:45:28,6.9,0.1,2.8,89.7,0.6,3,59392,15746,44.50,43.05,49.05,44.00,39.05,40.05,20.00,44.00,49.00,42.05,1.96,GHz
19:45:29,3.7,0.0,1.3,94.3,0.6,2,20552,9145,40.39,43.05,45.05,45.00,40.05,40.05,20.00,45.00,45.00,42.05,1.80,GHz
19:45:30,3.0,0.1,0.9,95.6,0.4,5,16928,7788,39.90,43.05,44.05,45.00,40.05,40.05,20.00,45.00,44.00,42.05,1.80,GHz
19:45:31,5.2,0.0,1.5,92.7,0.6,1,30041,9970,32.21,43.05,45.05,45.00,40.05,40.05,20.00,45.00,45.00,42.05,1.63,GHz
19:45:32,3.3,0.0,1.1,95.2,0.4,1,18091,7595,28.72,43.05,44.05,44.00,40.05,40.05,20.00,44.00,44.00,42.05,1.50,GHz
19:45:33,3.4,0.1,1.1,95.0,0.4,4,18413,8050,28.83,43.05,44.05,45.00,40.05,40.05,20.00,45.00,44.00,42.05,1.17,GHz
19:45:34,3.4,0.1,1.1,95.0,0.4,2,17451,7345,28.82,43.05,44.05,45.00,40.05,41.05,20.00,45.00,44.00,42.05,1.66,GHz
19:45:35,3.6,0.1,1.1,94.8,0.4,1,17964,7538,28.53,43.05,45.05,45.00,40.05,41.05,20.00,45.00,45.00,42.05,1.18,GHz
19:45:36,3.5,0.0,1.1,95.0,0.4,3,17950,7405,29.24,43.05,44.05,48.00,40.05,41.05,20.00,48.00,44.00,42.05,1.73,GHz
19:45:37,3.5,0.0,1.1,95.0,0.4,2,18759,8271,28.65,43.05,45.05,45.00,40.05,41.05,20.00,45.00,45.00,42.05,1.58,GHz
19:45:38,3.7,0.1,1.1,94.7,0.4,2,19535,8359,30.79,43.05,45.05,47.00,41.05,41.05,20.00,47.00,45.00,42.05,1.44,GHz
19:45:39,5.8,0.0,1.3,92.2,0.6,1,22957,10116,30.79,43.05,46.05,45.00,41.05,41.05,20.00,45.00,46.00,42.05,1.57,GHz
19:45:40,4.6,0.1,1.2,93.5,0.6,1,21348,8735,31.12,43.05,46.05,45.00,41.05,41.05,20.00,45.00,46.00,42.05,1.38,GHz
19:45:41,4.6,0.0,1.3,93.5,0.6,1,22071,9224,31.45,43.05,46.05,45.00,41.05,41.05,20.00,45.00,46.00,42.05,1.36,GHz
19:45:42,4.6,0.0,1.2,93.5,0.6,3,22930,9427,30.67,43.05,46.05,45.00,41.05,41.05,20.00,45.00,46.00,42.05,1.79,GHz
19:45:43,4.9,0.1,1.1,93.2,0.6,1,21536,9060,30.67,43.05,46.05,45.00,41.05,41.05,20.00,45.00,46.00,42.05,1.41,GHz
19:45:44,5.3,0.1,1.3,92.7,0.6,1,22501,9348,30.74,43.05,46.05,45.00,41.05,41.05,20.00,45.00,46.00,42.05,1.24,GHz
19:45:45,4.4,0.0,1.2,93.8,0.6,1,22406,9298,30.64,43.05,46.05,45.00,41.05,41.05,20.00,45.00,46.00,42.05,1.40,GHz
19:45:46,4.4,0.0,1.1,93.8,0.6,2,20768,8701,30.29,43.05,46.05,47.00,41.05,41.05,20.00,47.00,46.00,42.05,1.56,GHz
19:45:47,3.9,0.1,1.0,94.5,0.5,2,20531,8605,30.45,43.05,46.05,45.00,41.05,41.05,20.00,45.00,46.00,42.05,1.59,GHz
19:45:48,5.2,0.0,1.3,93.0,0.5,2,22032,9331,30.77,43.05,46.05,46.00,41.05,41.05,20.00,46.00,46.00,42.05,1.88,GHz
19:45:49,4.5,0.1,1.1,93.8,0.5,2,20745,8501,31.12,43.05,46.05,45.00,42.05,41.05,20.00,45.00,46.00,42.05,1.10,GHz
19:45:50,4.2,0.0,1.2,94.2,0.4,4,21010,8692,29.82,44.05,46.05,46.00,42.05,41.05,20.00,46.00,46.00,42.05,1.22,GHz
19:45:51,4.6,0.1,1.0,93.7,0.6,2,22357,9360,30.59,44.05,46.05,46.00,42.05,41.05,20.00,46.00,46.00,42.05,1.55,GHz
19:45:52,4.3,0.0,1.3,93.8,0.6,2,21758,8891,30.96,44.05,46.05,45.00,42.05,41.05,20.00,45.00,46.00,42.05,1.93,GHz
19:45:53,5.1,0.4,1.4,92.5,0.7,6,23435,9782,30.55,44.05,46.05,46.00,42.05,41.05,20.00,46.00,46.00,42.05,0.84,GHz
19:45:54,5.1,0.1,1.3,93.0,0.6,2,22825,9564,30.88,44.05,46.05,47.00,42.05,41.05,20.00,47.00,46.00,42.05,1.82,GHz
19:45:55,4.2,0.0,1.1,94.1,0.6,1,20906,8601,30.58,44.05,46.05,46.00,42.05,41.05,20.00,46.00,46.00,42.05,1.57,GHz
