timestamp,total_MB,used_MB,available_MB,percent,free_MB,active_MB,inactive_MB,buffers_MB,cached_MB,swap_total_MB,swap_used_MB,swap_free_MB
2025-07-05 20:37:35,15695.24,1995.15,13127.0,16.4,10974.98,1872.45,1295.82,244.65,2480.46,2048.0,0.0,2048.0
2025-07-05 20:37:36,15695.24,2008.3,13105.73,16.5,10952.71,1888.34,1296.09,244.65,2489.57,2048.0,0.0,2048.0
2025-07-05 20:37:37,15695.24,1704.15,13409.9,14.6,11256.75,1874.02,1296.1,244.65,2489.69,2048.0,0.0,2048.0
2025-07-05 20:37:38,15695.24,1707.34,13426.82,14.5,11273.67,1869.77,1296.11,244.65,2469.58,2048.0,0.0,2048.0
2025-07-05 20:37:39,15695.24,1714.27,13419.87,14.5,11266.71,1869.99,1296.11,244.67,2469.59,2048.0,0.0,2048.0
2025-07-05 20:37:40,15695.24,1710.76,13423.5,14.5,11270.35,1869.95,1296.11,244.67,2469.46,2048.0,0.0,2048.0
2025-07-05 20:37:41,15695.24,1719.06,13415.25,14.5,11262.05,1869.73,1296.11,244.67,2469.46,2048.0,0.0,2048.0
2025-07-05 20:37:42,15695.24,1717.76,13416.55,14.5,11263.35,1869.95,1296.11,244.67,2469.46,2048.0,0.0,2048.0
2025-07-05 20:37:43,15695.24,1742.71,13391.58,14.7,11238.38,1870.04,1296.11,244.68,2469.46,2048.0,0.0,2048.0
2025-07-05 20:37:44,15695.24,1738.96,13394.76,14.7,11241.43,1870.55,1296.11,244.69,2470.16,2048.0,0.0,2048.0
2025-07-05 20:37:45,15695.24,1740.78,13392.95,14.7,11239.54,1884.32,1296.15,244.69,2470.23,2048.0,0.0,2048.0
2025-07-05 20:37:46,15695.24,1725.8,13408.45,14.6,11255.02,1871.67,1296.17,244.7,2469.72,2048.0,0.0,2048.0
2025-07-05 20:37:47,15695.24,1671.43,13462.82,14.2,11309.39,1810.82,1296.17,244.7,2469.72,2048.0,0.0,2048.0
2025-07-05 20:37:48,15695.24,1671.55,13462.7,14.2,11309.27,1811.65,1296.17,244.7,2469.72,2048.0,0.0,2048.0
2025-07-05 20:37:49,15695.24,1674.57,13459.68,14.2,11306.25,1811.69,1296.17,244.7,2469.72,2048.0,0.0,2048.0
2025-07-05 20:37:50,15695.24,1681.71,13452.54,14.3,11299.1,1811.62,1296.17,244.7,2469.72,2048.0,0.0,2048.0
2025-07-05 20:37:51,15695.24,1677.3,13456.94,14.3,11303.5,1811.65,1296.17,244.71,2469.72,2048.0,0.0,2048.0
2025-07-05 20:37:52,15695.24,1663.51,13470.73,14.2,11317.3,1810.8,1296.17,244.71,2469.72,2048.0,0.0,2048.0
2025-07-05 20:37:53,15695.24,1657.73,13476.51,14.1,11323.07,1810.8,1296.17,244.71,2469.72,2048.0,0.0,2048.0
2025-07-05 20:37:54,15695.24,1670.83,13463.41,14.2,11309.98,1810.8,1296.17,244.71,2469.72,2048.0,0.0,2048.0
2025-07-05 20:37:55,15695.24,1683.39,13450.86,14.3,11297.42,1810.8,1296.18,244.71,2469.72,2048.0,0.0,2048.0
2025-07-05 20:37:56,15695.24,1667.41,13466.88,14.2,11313.4,1809.71,1296.18,244.71,2469.72,2048.0,0.0,2048.0
2025-07-05 20:37:57,15695.24,1647.11,13487.18,14.1,11333.7,1809.72,1296.19,244.72,2469.72,2048.0,0.0,2048.0
2025-07-05 20:37:58,15695.24,1654.44,13479.86,14.1,11326.37,1809.72,1296.19,244.72,2469.72,2048.0,0.0,2048.0
2025-07-05 20:37:59,15695.24,1667.71,13466.58,14.2,11313.09,1809.63,1296.19,244.72,2469.72,2048.0,0.0,2048.0
2025-07-05 20:38:00,15695.24,1668.31,13465.96,14.2,11312.47,1809.63,1296.19,244.72,2469.74,2048.0,0.0,2048.0
2025-07-05 20:38:01,15695.24,1664.57,13469.73,14.2,11316.21,1809.66,1296.19,244.72,2469.74,2048.0,0.0,2048.0
2025-07-05 20:38:02,15695.24,1656.9,13477.42,14.1,11323.89,1809.69,1296.2,244.73,2469.72,2048.0,0.0,2048.0
2025-07-05 20:38:03,15695.24,1661.2,13473.13,14.2,11319.6,1809.69,1296.2,244.73,2469.72,2048.0,0.0,2048.0
2025-07-05 20:38:04,15695.24,1649.92,13484.4,14.1,11330.88,1809.68,1296.2,244.73,2469.72,2048.0,0.0,2048.0
2025-07-05 20:38:05,15695.24,1642.34,13491.98,14.0,11338.45,1809.68,1296.2,244.73,2469.72,2048.0,0.0,2048.0
2025-07-05 20:38:06,15695.24,1633.7,13500.62,14.0,11347.1,1809.69,1296.2,244.73,2469.72,2048.0,0.0,2048.0
