timestamp,gpu_util_percent,gpu_mem_used_MB,gpu_mem_total_MB,gpu_power_W,gpu_temp_C
2025-07-05 10:53:42,16,15,6141,590.01,43
2025-07-05 10:53:45,0,252,6141,12.84,43
2025-07-05 10:53:46,0,281,6141,12.91,43
2025-07-05 10:53:47,0,292,6141,12.21,44
2025-07-05 10:53:48,0,292,6141,12.12,44
2025-07-05 10:53:49,0,324,6141,12.13,44
2025-07-05 10:53:50,0,324,6141,12.02,44
2025-07-05 10:53:51,0,324,6141,12.09,44
2025-07-05 10:53:52,0,324,6141,12.20,44
2025-07-05 10:53:53,6,335,6141,12.38,45
2025-07-05 10:53:54,0,364,6141,12.30,45
2025-07-05 10:53:55,15,476,6141,12.42,46
2025-07-05 10:53:56,16,476,6141,12.52,47
2025-07-05 10:53:57,2,574,6141,13.09,47
2025-07-05 10:53:58,0,574,6141,12.74,47
2025-07-05 10:53:59,0,590,6141,12.06,47
2025-07-05 10:54:00,0,590,6141,12.05,47
2025-07-05 10:54:01,0,590,6141,12.13,47
2025-07-05 10:54:02,0,591,6141,12.07,47
2025-07-05 10:54:03,0,591,6141,12.06,47
2025-07-05 10:54:04,1,591,6141,12.12,47
2025-07-05 10:54:05,0,591,6141,12.16,48
2025-07-05 10:54:06,0,591,6141,12.14,48
2025-07-05 10:54:08,0,797,6141,12.18,48
2025-07-05 10:54:09,17,2214,6141,16.08,49
2025-07-05 10:54:10,70,3279,6141,15.13,51
2025-07-05 10:54:11,100,3336,6141,45.63,55
2025-07-05 10:54:12,100,3864,6141,52.70,56
2025-07-05 10:54:13,100,4024,6141,53.30,56
2025-07-05 10:54:14,100,4072,6141,53.56,57
2025-07-05 10:54:15,99,4206,6141,52.88,57
2025-07-05 10:54:16,100,4200,6141,52.75,57
2025-07-05 10:54:17,99,4200,6141,53.50,57
2025-07-05 10:54:18,100,4200,6141,53.40,57
2025-07-05 10:54:19,99,4200,6141,53.65,58
2025-07-05 10:54:20,100,4200,6141,53.65,58
2025-07-05 10:54:21,100,4200,6141,53.75,59
2025-07-05 10:54:22,100,4200,6141,53.65,59
2025-07-05 10:54:23,100,4200,6141,53.48,59
2025-07-05 10:54:24,100,4200,6141,53.49,59
2025-07-05 10:54:25,99,4200,6141,53.73,59
2025-07-05 10:54:26,100,4200,6141,53.67,61
2025-07-05 10:54:27,100,4200,6141,53.70,60
2025-07-05 10:54:28,100,4200,6141,53.69,60
2025-07-05 10:54:29,99,4200,6141,53.95,60
2025-07-05 10:54:30,100,4200,6141,53.96,60
2025-07-05 10:54:31,100,4200,6141,53.84,61
2025-07-05 10:54:32,100,4200,6141,53.97,62
2025-07-05 10:54:33,100,4200,6141,53.88,61
2025-07-05 10:54:34,100,4200,6141,53.85,61
2025-07-05 10:54:35,100,4200,6141,53.98,61
2025-07-05 10:54:36,99,4200,6141,54.01,61
2025-07-05 10:54:37,100,4200,6141,54.27,62
2025-07-05 10:54:38,99,4200,6141,54.35,62
2025-07-05 10:54:39,100,4200,6141,54.15,62
2025-07-05 10:54:40,100,4200,6141,54.37,62
2025-07-05 10:54:41,99,4200,6141,54.31,62
2025-07-05 10:54:42,100,4200,6141,54.36,63
2025-07-05 10:54:43,100,4200,6141,54.46,62
2025-07-05 10:54:44,100,4200,6141,54.54,62
2025-07-05 10:54:45,100,4200,6141,54.48,62
2025-07-05 10:54:46,99,4200,6141,54.46,62
2025-07-05 10:54:47,100,4200,6141,54.23,62
2025-07-05 10:54:48,100,4200,6141,54.56,62
2025-07-05 10:54:49,100,4200,6141,54.45,62
2025-07-05 10:54:50,100,4200,6141,54.58,64
2025-07-05 10:54:51,99,4200,6141,54.59,62
2025-07-05 10:54:52,99,4200,6141,54.36,63
2025-07-05 10:54:53,99,4200,6141,54.49,63
2025-07-05 10:54:54,100,4200,6141,54.06,62
2025-07-05 10:54:55,99,4200,6141,54.34,63
2025-07-05 10:54:56,100,4200,6141,54.52,64
2025-07-05 10:54:57,100,4200,6141,54.53,64
2025-07-05 10:54:59,100,4200,6141,54.63,64
2025-07-05 10:55:00,100,4200,6141,54.74,63
2025-07-05 10:55:01,99,4200,6141,54.97,63
2025-07-05 10:55:02,100,4200,6141,54.79,63
2025-07-05 10:55:03,100,4200,6141,54.89,64
2025-07-05 10:55:04,99,4200,6141,54.66,64
2025-07-05 10:55:05,100,4200,6141,54.62,63
2025-07-05 10:55:06,100,4200,6141,54.86,64
2025-07-05 10:55:07,100,4200,6141,54.92,64
2025-07-05 10:55:08,100,4200,6141,54.82,64
