Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
13:20:57,12.2,0.1,13.1,73.4,1.3,3,10516,12038,42.84,42.05,55.05,70.00,38.05,39.05,20.00,70.00,55.00,42.05,1.19,GHz
13:20:58,49.1,0.9,37.6,12.0,0.4,110,414936,60896,51.69,42.05,56.05,51.00,38.05,39.05,20.00,51.00,56.00,42.05,2.53,GHz
13:20:59,49.7,0.0,50.2,0.1,0.0,99,221206,53028,51.39,42.05,51.05,51.00,38.05,39.05,20.00,51.00,51.00,42.05,2.26,GHz
13:21:00,55.8,0.3,43.6,0.3,0.0,89,474710,99137,51.39,42.05,51.05,49.00,38.05,39.05,20.00,49.00,51.00,42.05,2.73,GHz
13:21:01,55.5,0.4,23.9,19.7,0.4,35,476661,101382,45.49,42.05,49.05,48.00,38.05,39.05,20.00,48.00,49.00,42.05,2.33,GHz
13:21:02,53.8,0.1,32.3,13.7,0.1,19,787775,167361,48.67,42.05,50.05,49.00,39.05,39.05,20.00,49.00,50.00,42.05,2.22,GHz
13:21:03,29.1,0.0,10.4,60.3,0.3,36,251509,59623,40.67,42.05,49.05,45.00,39.05,39.05,20.00,45.00,49.00,42.05,2.71,GHz
13:21:04,43.4,0.1,22.6,33.7,0.3,27,462872,78055,45.89,42.05,46.05,48.00,39.05,39.05,20.00,48.00,46.00,42.05,2.72,GHz
13:21:05,54.6,0.1,21.7,23.5,0.1,4,577743,110927,45.89,42.05,48.05,46.00,39.05,39.05,20.00,46.00,48.00,42.05,2.04,GHz
13:21:06,46.2,0.0,12.6,40.9,0.3,6,419531,59979,41.10,42.05,46.05,46.00,40.05,39.05,20.00,46.00,46.00,42.05,2.02,GHz
13:21:07,50.8,0.1,14.1,34.7,0.3,18,417025,63812,43.80,42.05,46.05,47.00,40.05,39.05,20.00,47.00,46.00,42.05,2.71,GHz
13:21:08,39.7,0.1,11.9,48.1,0.3,38,424723,55216,39.41,42.05,46.05,47.00,40.05,39.05,20.00,47.00,46.00,42.05,1.97,GHz
13:21:09,39.0,0.1,12.3,48.3,0.3,4,419715,54323,39.45,42.05,46.05,47.00,40.05,39.05,20.00,47.00,46.00,42.05,2.14,GHz
13:21:10,40.5,0.1,12.5,46.6,0.3,44,430645,56429,39.74,42.05,47.05,47.00,40.05,39.05,20.00,47.00,47.00,42.05,2.14,GHz
13:21:11,38.7,0.1,12.4,48.6,0.3,18,430016,56504,39.74,42.05,47.05,46.00,40.05,39.05,20.00,46.00,47.00,42.05,2.17,GHz
13:21:12,44.4,0.0,13.4,41.8,0.3,39,407807,55191,39.34,42.05,47.05,47.00,40.05,39.05,20.00,47.00,47.00,42.05,2.17,GHz
13:21:13,40.3,0.1,12.3,47.0,0.3,5,424403,53463,39.34,42.05,47.05,47.00,40.05,39.05,20.00,47.00,47.00,42.05,2.20,GHz
13:21:14,40.9,0.1,11.1,47.6,0.3,16,420211,52018,39.70,42.05,47.05,47.00,41.05,39.05,20.00,47.00,47.00,42.05,2.64,GHz
13:21:15,39.7,0.1,11.7,48.2,0.3,16,419379,51683,39.32,42.05,47.05,47.00,41.05,39.05,20.00,46.00,47.00,42.05,2.08,GHz
13:21:16,39.8,0.1,12.2,47.6,0.3,6,417853,52285,39.50,42.05,47.05,47.00,41.05,39.05,20.00,47.00,47.00,42.05,2.14,GHz
13:21:17,41.1,0.1,12.3,46.2,0.3,5,443853,63875,39.28,42.05,47.05,47.00,41.05,39.05,20.00,47.00,47.00,42.05,2.18,GHz
13:21:18,40.5,0.0,11.1,48.1,0.3,3,416837,52721,40.09,42.05,47.05,47.00,41.05,39.05,20.00,47.00,47.00,42.05,2.16,GHz
13:21:19,40.4,0.1,11.9,47.3,0.3,4,426208,53176,40.09,42.05,47.05,47.00,41.05,39.05,20.00,47.00,47.00,42.05,2.82,GHz
13:21:20,37.5,0.1,11.2,50.9,0.3,31,408266,50614,39.52,42.05,47.05,47.00,41.05,39.05,20.00,47.00,47.00,42.05,2.17,GHz
13:21:21,40.5,0.1,11.0,48.1,0.3,2,400192,50915,39.25,43.05,47.05,47.00,41.05,40.05,20.00,47.00,47.00,42.05,2.09,GHz
13:21:22,41.6,0.1,11.6,46.5,0.3,49,413713,53416,39.25,43.05,47.05,47.00,41.05,40.05,20.00,47.00,47.00,42.05,2.10,GHz
13:21:23,42.9,0.0,11.6,45.2,0.3,6,422473,56059,40.21,43.05,47.05,48.00,42.05,40.05,20.00,48.00,47.00,42.05,2.17,GHz
13:21:24,39.2,0.1,11.3,49.2,0.3,13,393441,49846,39.97,43.05,47.05,49.00,42.05,40.05,20.00,49.00,47.00,42.05,2.17,GHz
13:21:25,40.4,0.1,11.4,47.8,0.3,2,403666,52133,39.85,43.05,48.05,48.00,42.05,40.05,20.00,47.00,48.00,42.05,2.16,GHz
13:21:26,42.5,0.1,12.2,45.0,0.3,4,413219,51237,39.78,43.05,48.05,48.00,42.05,40.05,20.00,49.00,48.00,42.05,1.85,GHz
13:21:27,37.4,0.7,10.9,50.5,0.4,3,378139,50205,39.96,43.05,48.05,47.00,42.05,40.05,20.00,47.00,48.00,42.05,2.18,GHz
13:21:28,41.9,0.1,12.1,45.8,0.2,49,419236,53178,39.88,43.05,48.05,51.00,42.05,40.05,20.00,51.00,48.00,42.05,2.08,GHz
13:21:29,41.4,0.1,11.4,46.8,0.3,3,405808,52272,39.88,43.05,48.05,49.00,42.05,40.05,20.00,49.00,48.00,42.05,2.08,GHz
13:21:30,38.6,0.1,11.1,49.9,0.3,2,407048,50571,40.43,43.05,48.05,48.00,42.05,40.05,20.00,48.00,48.00,42.05,2.02,GHz
13:21:31,37.2,0.0,11.2,51.3,0.3,3,398103,49786,40.43,43.05,48.05,49.00,42.05,40.05,20.00,49.00,48.00,42.05,2.13,GHz
13:21:32,38.9,0.1,11.0,49.6,0.4,6,402973,49949,40.27,43.05,48.05,49.00,42.05,40.05,20.00,49.00,48.00,42.05,2.17,GHz
