Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
17:52:56,11.7,0.0,13.0,73.9,1.3,5,135858,11411,46.34,44.05,58.05,78.00,39.05,40.05,20.00,75.00,58.00,43.05,1.27,GHz
17:52:57,50.9,0.9,37.2,10.4,0.6,57,448151,61633,55.06,43.05,57.05,53.00,40.05,40.05,20.00,53.00,57.00,43.05,2.62,GHz
17:52:58,47.4,0.1,52.3,0.2,0.0,114,243939,58955,51.79,43.05,53.05,53.00,40.05,40.05,20.00,53.00,53.00,43.05,2.62,GHz
17:52:59,54.6,0.6,44.3,0.5,0.0,113,560191,115989,51.79,43.05,53.05,53.00,40.05,40.05,20.00,53.00,53.00,43.05,2.65,GHz
17:53:00,45.6,0.0,24.4,29.8,0.2,3,494279,99387,61.43,43.05,53.05,60.00,40.05,40.05,20.00,60.00,53.00,43.05,1.87,GHz
17:53:01,17.7,0.1,7.0,74.8,0.5,6,160149,39937,48.40,43.05,47.05,53.00,40.05,40.05,20.00,53.00,47.00,43.05,2.28,GHz
17:53:02,32.7,0.0,18.0,48.9,0.4,5,345890,66218,61.70,44.05,53.05,57.00,40.05,40.05,20.00,57.00,53.00,43.05,2.64,GHz
17:53:03,36.4,0.1,12.8,50.4,0.3,3,339883,60131,57.56,44.05,53.05,51.00,41.05,41.05,20.00,51.00,53.00,43.05,2.89,GHz
17:53:04,24.1,0.0,8.2,67.3,0.4,2,304023,41053,50.20,44.05,49.05,51.00,41.05,41.05,20.00,51.00,49.00,43.05,2.57,GHz
17:53:05,23.8,0.1,7.3,68.6,0.3,2,299406,39502,49.59,44.05,48.05,50.00,41.05,41.05,20.00,50.00,48.00,43.05,3.05,GHz
17:53:06,26.5,0.1,8.8,64.4,0.3,11,323410,43312,46.16,44.05,49.05,52.00,41.05,41.05,20.00,52.00,49.00,43.05,3.05,GHz
17:53:07,29.0,0.0,9.1,61.5,0.4,3,297643,44344,48.50,44.05,48.05,50.00,41.05,41.05,20.00,50.00,48.00,43.05,3.05,GHz
17:53:08,23.0,0.1,7.4,69.3,0.3,4,290155,38749,45.91,44.05,49.05,48.00,42.05,41.05,20.00,48.00,49.00,43.05,1.82,GHz
17:53:09,22.0,0.0,7.2,70.6,0.3,16,276637,39241,41.56,44.05,50.05,51.00,42.05,41.05,20.00,51.00,50.00,43.05,2.38,GHz
17:53:10,23.5,0.1,8.1,68.0,0.3,2,317340,41476,50.57,44.05,50.05,51.00,42.05,41.05,20.00,51.00,50.00,43.05,3.05,GHz
17:53:11,23.6,0.0,7.5,68.6,0.3,6,306509,40622,48.35,44.05,50.05,51.00,42.05,41.05,20.00,51.00,50.00,43.05,2.93,GHz
17:53:12,23.7,0.1,7.9,68.1,0.3,2,314436,41122,46.84,44.05,50.05,48.00,42.05,42.05,20.00,48.00,50.00,43.05,1.49,GHz
17:53:13,23.7,0.0,8.4,67.5,0.3,13,323506,50777,46.58,44.05,50.05,52.00,42.05,42.05,20.00,52.00,50.00,43.05,2.02,GHz
17:53:14,22.7,0.0,7.9,69.0,0.3,7,305298,42520,46.41,44.05,51.05,52.00,42.05,42.05,20.00,52.00,51.00,43.05,2.43,GHz
17:53:15,23.8,0.1,7.8,68.1,0.3,3,280033,39805,49.76,44.05,51.05,51.00,43.05,42.05,20.00,51.00,51.00,43.05,3.05,GHz
17:53:16,25.2,0.1,7.7,66.8,0.3,4,312151,41062,49.90,44.05,51.05,53.00,43.05,42.05,20.00,53.00,51.00,43.05,2.23,GHz
17:53:17,24.8,0.0,7.3,67.6,0.3,2,298959,42747,47.85,44.05,51.05,53.00,43.05,42.05,20.00,53.00,51.00,43.05,3.04,GHz
17:53:18,24.9,0.1,8.1,66.6,0.3,2,302782,40855,47.45,44.05,52.05,53.00,43.05,42.05,20.00,53.00,52.00,43.05,3.05,GHz
17:53:19,25.3,0.0,7.9,66.5,0.3,11,289501,39463,46.74,44.05,52.05,52.00,43.05,42.05,20.00,52.00,52.00,43.05,2.90,GHz
17:53:20,21.8,0.1,7.1,70.7,0.3,2,252516,35959,42.34,44.05,52.05,53.00,43.05,42.05,20.00,53.00,52.00,43.05,1.93,GHz
17:53:21,25.4,0.0,7.7,66.6,0.3,2,307304,41346,51.43,44.05,52.05,51.00,44.05,43.05,20.00,51.00,52.00,43.05,3.03,GHz
