Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
22:24:21,18.6,0.0,19.1,61.2,1.1,3,28456,24561,46.55,42.05,53.05,71.00,38.05,39.05,20.00,69.00,53.00,41.05,1.48,GHz
22:24:22,6.1,0.4,1.8,91.4,0.3,2,10952,7765,39.38,42.05,63.05,70.00,38.05,39.05,20.00,70.00,63.00,41.05,1.19,GHz
22:24:23,1.9,0.0,1.2,96.7,0.2,3,3924,3614,26.53,42.05,52.05,42.00,38.05,39.05,20.00,42.00,52.00,41.05,0.80,GHz
22:24:24,1.4,0.2,0.6,97.5,0.3,2,16616,5479,21.13,42.05,42.05,67.00,38.05,39.05,20.00,67.00,42.00,41.05,1.16,GHz
22:24:25,10.4,0.1,8.6,80.5,0.4,31,613381,19974,21.13,42.05,48.05,53.00,38.05,39.05,20.00,54.00,48.00,41.05,3.05,GHz
22:24:26,14.9,0.0,5.3,79.2,0.5,1,157041,31159,29.77,42.05,47.05,42.00,38.05,39.05,20.00,42.00,47.00,41.05,1.70,GHz
22:24:27,2.0,0.1,0.9,96.3,0.6,1,13525,7401,23.99,42.05,42.05,42.00,38.05,39.05,20.00,42.00,42.00,41.05,0.96,GHz
22:24:28,6.2,0.0,1.5,92.0,0.3,1,36120,12840,29.56,42.05,47.05,42.00,38.05,39.05,20.00,42.00,47.00,41.05,1.33,GHz
22:24:29,2.4,0.1,0.9,96.3,0.3,2,14645,7122,29.56,42.05,42.05,41.00,39.05,39.05,20.00,41.00,42.00,41.05,1.59,GHz
22:24:30,2.1,0.0,0.8,96.7,0.3,1,13668,6398,22.71,42.05,42.05,41.00,39.05,39.05,20.00,41.00,42.00,41.05,1.28,GHz
22:24:31,3.5,0.0,1.0,95.1,0.3,1,25754,9608,24.77,42.05,42.05,42.00,39.05,39.05,20.00,42.00,42.00,41.05,1.53,GHz
22:24:32,2.9,0.0,0.9,95.9,0.3,1,15455,7499,24.07,42.05,42.05,41.00,39.05,39.05,20.00,42.00,42.00,41.05,1.27,GHz
22:24:33,3.0,0.1,0.9,95.8,0.3,1,15468,7218,24.07,42.05,42.05,42.00,39.05,39.05,20.00,42.00,42.00,41.05,1.96,GHz
22:24:34,3.1,0.0,0.8,95.8,0.3,1,15761,7504,23.67,42.05,42.05,42.00,39.05,39.05,20.00,42.00,42.00,41.05,1.73,GHz
22:24:35,3.0,0.1,0.9,95.9,0.3,1,15415,7070,24.40,42.05,42.05,43.00,39.05,39.05,20.00,43.00,42.00,41.05,1.87,GHz
22:24:36,2.6,0.0,0.7,96.4,0.3,1,16421,7698,23.82,42.05,42.05,43.00,39.05,39.05,20.00,43.00,42.00,41.05,1.12,GHz
22:24:37,3.0,0.0,0.7,96.0,0.3,1,15779,7238,23.75,42.05,42.05,42.00,39.05,39.05,20.00,42.00,42.00,41.05,1.54,GHz
22:24:38,2.7,0.1,0.9,96.0,0.3,1,34167,16855,24.05,42.05,42.05,42.00,39.05,39.05,20.00,42.00,42.00,41.05,1.12,GHz
22:24:39,3.9,0.0,1.1,94.7,0.4,1,18299,8680,24.52,42.05,43.05,42.00,39.05,39.05,20.00,42.00,43.00,41.05,1.72,GHz
22:24:40,5.1,0.0,1.1,93.5,0.3,1,20133,9871,26.94,42.05,43.05,42.00,39.05,39.05,20.00,42.00,43.00,41.05,1.60,GHz
22:24:41,4.5,0.1,0.9,94.1,0.4,1,19595,9350,27.27,42.05,43.05,42.00,39.05,39.05,20.00,44.00,43.00,41.05,1.63,GHz
22:24:42,5.2,0.0,1.1,93.3,0.4,1,20550,9571,27.27,42.05,44.05,47.00,39.05,39.05,20.00,47.00,44.00,41.05,1.97,GHz
22:24:43,4.6,0.1,0.9,94.0,0.4,1,20428,9189,27.26,42.05,44.05,42.00,40.05,39.05,20.00,42.00,44.00,41.05,1.19,GHz
22:24:44,4.9,0.0,0.9,93.7,0.4,1,19945,9366,27.12,42.05,44.05,42.00,40.05,39.05,20.00,42.00,44.00,41.05,1.30,GHz
22:24:45,4.6,0.0,1.0,94.0,0.4,1,20297,9503,26.87,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,1.27,GHz
22:24:46,5.0,0.1,0.9,93.6,0.4,2,20486,9453,26.72,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,1.66,GHz
22:24:47,3.6,0.0,0.9,95.1,0.4,1,19163,8652,26.72,42.05,43.05,43.00,40.05,39.05,20.00,43.00,43.00,41.05,1.29,GHz
22:24:48,4.0,0.0,1.1,94.5,0.4,1,19126,8607,26.18,42.05,44.05,42.00,40.05,39.05,20.00,42.00,44.00,41.05,1.20,GHz
22:24:49,4.1,0.1,0.9,94.6,0.3,1,19528,8939,26.18,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,1.28,GHz
22:24:50,3.8,0.0,1.1,94.7,0.4,2,19373,8753,26.15,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,1.91,GHz
22:24:51,4.6,0.3,1.2,93.5,0.4,1,20771,9543,26.32,42.05,45.05,44.00,40.05,39.05,20.00,44.00,45.00,41.05,1.62,GHz
22:24:52,4.6,0.1,1.0,94.0,0.3,1,20219,9148,26.32,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,1.43,GHz
22:24:53,5.0,0.0,1.0,93.6,0.4,1,20522,9476,27.45,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,1.38,GHz
22:24:54,5.0,0.1,1.1,93.4,0.4,3,21189,9860,27.00,42.05,44.05,47.00,40.05,39.05,20.00,47.00,44.00,41.05,1.60,GHz
22:24:55,4.6,0.0,1.0,94.0,0.4,6,20318,9263,27.49,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,1.45,GHz
22:24:56,4.3,0.0,0.9,94.3,0.4,1,19735,8798,27.31,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,1.41,GHz
22:24:57,4.6,0.1,1.0,93.9,0.4,1,20356,9098,26.40,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,0.98,GHz
22:24:58,4.7,0.0,0.9,94.0,0.4,1,20030,9114,27.05,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,1.90,GHz
22:24:59,4.6,0.1,1.1,93.9,0.4,1,20583,9153,26.87,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,1.78,GHz
22:25:00,4.4,0.0,1.1,94.1,0.4,1,19843,8662,26.30,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,0.86,GHz
22:25:01,4.5,0.0,1.0,94.2,0.4,1,20235,8820,26.73,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,0.86,GHz
22:25:02,4.7,0.1,1.1,93.6,0.4,2,20692,9380,26.73,42.05,45.05,44.00,41.05,39.05,20.00,44.00,45.00,41.05,1.57,GHz
22:25:03,4.4,0.0,1.1,94.1,0.4,2,19479,8601,26.03,42.05,44.05,44.00,41.05,39.05,20.00,44.00,44.00,41.05,1.61,GHz
22:25:04,3.2,0.1,1.1,95.3,0.4,1,18370,7909,25.63,42.05,44.05,44.00,41.05,39.05,20.00,44.00,44.00,41.05,1.41,GHz
22:25:05,3.5,0.0,1.1,95.1,0.3,1,18378,7745,25.41,42.05,45.05,44.00,41.05,39.05,20.00,44.00,45.00,41.05,0.90,GHz
22:25:06,3.4,0.0,1.1,95.1,0.4,1,18643,7802,25.41,42.05,44.05,46.00,41.05,39.05,20.00,46.00,44.00,41.05,1.64,GHz
22:25:07,3.1,0.1,0.9,95.6,0.4,1,18533,7553,26.09,42.05,44.05,44.00,41.05,39.05,20.00,44.00,44.00,41.05,0.94,GHz
22:25:08,3.7,0.0,0.8,95.1,0.4,1,18218,7737,25.33,42.05,44.05,44.00,41.05,40.05,20.00,44.00,44.00,41.05,1.39,GHz
22:25:09,3.6,0.0,0.9,95.1,0.3,1,18099,7721,25.54,42.05,44.05,45.00,41.05,40.05,20.00,45.00,44.00,41.05,1.08,GHz
22:25:10,3.6,0.1,0.8,95.1,0.4,1,18805,7859,25.54,42.05,45.05,44.00,41.05,40.05,20.00,44.00,45.00,41.05,1.76,GHz
22:25:11,3.6,0.0,0.9,95.1,0.4,1,18586,8145,25.87,42.05,45.05,44.00,41.05,40.05,20.00,44.00,45.00,41.05,1.55,GHz
22:25:12,3.5,0.1,0.9,95.1,0.4,1,18699,7795,25.66,42.05,44.05,44.00,41.05,40.05,20.00,44.00,44.00,41.05,1.36,GHz
22:25:13,3.4,0.0,0.9,95.3,0.4,1,18655,8036,25.79,42.05,45.05,44.00,41.05,40.05,20.00,44.00,45.00,41.05,1.70,GHz
22:25:14,3.3,0.1,0.9,95.3,0.4,1,18508,7917,25.78,42.05,44.05,45.00,41.05,40.05,20.00,45.00,44.00,41.05,1.79,GHz
22:25:15,3.5,0.0,0.9,95.3,0.3,4,18601,7828,25.60,42.05,44.05,45.00,41.05,40.05,20.00,45.00,44.00,41.05,1.46,GHz
22:25:16,3.7,0.1,0.9,95.0,0.4,8,18156,7827,25.73,42.05,45.05,44.00,41.05,40.05,20.00,44.00,45.00,41.05,1.32,GHz
22:25:17,3.5,0.0,0.8,95.4,0.3,1,18540,7682,25.73,42.05,45.05,45.00,41.05,40.05,20.00,45.00,45.00,41.05,2.13,GHz
22:25:18,3.3,0.0,0.8,95.5,0.4,2,17662,7427,25.15,42.05,45.05,44.00,41.05,40.05,20.00,44.00,45.00,41.05,1.25,GHz
22:25:19,3.7,0.1,0.8,95.1,0.4,3,18199,7631,26.08,42.05,45.05,44.00,41.05,40.05,20.00,44.00,45.00,41.05,1.75,GHz
22:25:20,5.1,0.0,1.0,93.6,0.3,1,20478,8792,27.37,42.05,45.05,44.00,41.05,40.05,20.00,44.00,45.00,41.05,1.70,GHz
22:25:21,5.6,0.4,1.1,92.4,0.5,1,21942,9461,27.83,42.05,46.05,44.00,41.05,40.05,20.00,44.00,46.00,41.05,1.17,GHz
22:25:22,5.3,0.0,0.9,93.4,0.4,3,21037,9260,27.92,42.05,45.05,47.00,41.05,40.05,20.00,47.00,45.00,41.05,2.25,GHz
22:25:23,5.1,0.1,1.1,93.4,0.3,3,20454,9007,27.69,42.05,45.05,45.00,41.05,40.05,20.00,45.00,45.00,41.05,1.78,GHz
22:25:24,4.8,0.0,1.0,93.9,0.3,1,20302,8628,27.83,42.05,45.05,44.00,41.05,40.05,20.00,44.00,45.00,41.05,1.18,GHz
22:25:25,5.1,0.1,1.1,93.4,0.3,1,20864,9038,27.83,42.05,45.05,44.00,41.05,40.05,20.00,44.00,45.00,41.05,1.93,GHz
22:25:26,5.4,0.0,1.0,93.1,0.4,1,20770,8946,26.99,42.05,45.05,46.00,41.05,40.05,20.00,46.00,45.00,41.05,1.87,GHz
22:25:27,4.6,0.1,1.1,93.9,0.4,2,20117,8665,27.02,42.05,45.05,45.00,41.05,40.05,20.00,45.00,45.00,41.05,1.39,GHz
22:25:28,4.6,0.0,0.9,94.1,0.3,2,20043,8700,27.24,42.05,45.05,59.00,41.05,40.05,20.00,59.00,45.00,41.05,1.59,GHz
22:25:29,4.5,0.0,1.0,94.1,0.4,1,19600,8358,26.97,42.05,45.05,44.00,41.05,40.05,20.00,44.00,45.00,41.05,1.59,GHz
22:25:30,5.1,0.1,1.1,93.2,0.4,1,20011,8641,26.53,43.05,45.05,45.00,41.05,40.05,20.00,45.00,45.00,41.05,1.80,GHz
22:25:31,4.7,0.0,1.1,93.8,0.4,1,19445,8213,26.53,43.05,45.05,45.00,42.05,40.05,20.00,45.00,45.00,41.05,1.28,GHz
22:25:32,5.1,0.1,0.9,93.5,0.4,3,20347,8840,26.80,43.05,45.05,44.00,42.05,40.05,20.00,44.00,45.00,41.05,2.50,GHz
22:25:33,4.9,0.0,1.0,93.6,0.4,1,20290,8703,27.38,43.05,45.05,45.00,42.05,40.05,20.00,45.00,45.00,41.05,1.59,GHz
22:25:34,5.4,0.1,1.0,93.1,0.4,3,20371,8869,27.38,43.05,45.05,45.00,42.05,40.05,20.00,45.00,45.00,41.05,1.37,GHz
22:25:35,4.6,0.0,1.1,93.9,0.4,1,19935,8724,27.24,43.05,45.05,45.00,42.05,40.05,20.00,45.00,45.00,41.05,1.45,GHz
22:25:36,4.7,0.0,0.9,94.0,0.4,3,18972,8025,27.15,43.05,45.05,44.00,42.05,40.05,20.00,46.00,45.00,41.05,2.23,GHz
22:25:37,4.4,0.1,0.8,94.4,0.4,1,19590,8388,25.91,43.05,45.05,45.00,42.05,40.05,20.00,45.00,45.00,41.05,1.62,GHz
22:25:38,4.6,0.0,0.9,94.1,0.3,1,19852,8556,26.59,43.05,45.05,51.00,42.05,40.05,20.00,51.00,45.00,41.05,1.63,GHz
22:25:39,4.2,0.0,1.0,94.5,0.4,3,19870,8210,26.45,43.05,45.05,44.00,42.05,40.05,20.00,44.00,45.00,41.05,1.24,GHz
22:25:40,4.6,0.1,1.2,93.8,0.3,2,19184,8106,27.01,43.05,45.05,49.00,42.05,40.05,20.00,49.00,45.00,41.05,1.69,GHz
22:25:41,5.0,0.0,0.9,93.7,0.4,2,20514,8696,27.81,43.05,46.05,47.00,42.05,40.05,20.00,45.00,46.00,41.05,1.20,GHz
22:25:42,5.4,0.1,0.9,93.2,0.4,2,20413,8450,27.81,43.05,46.05,45.00,42.05,40.05,20.00,45.00,46.00,41.05,1.91,GHz
22:25:43,4.6,0.0,0.9,94.2,0.4,1,19817,8250,27.26,43.05,45.05,45.00,42.05,40.05,20.00,45.00,45.00,41.05,1.31,GHz
22:25:44,4.9,0.1,1.1,93.6,0.4,1,19903,8456,27.25,43.05,45.05,45.00,42.05,40.05,20.00,46.00,45.00,41.05,1.33,GHz
22:25:45,4.9,0.0,0.9,93.9,0.4,2,19870,8371,27.01,43.05,45.05,46.00,42.05,40.05,20.00,44.00,45.00,41.05,1.65,GHz
22:25:46,4.7,0.1,1.0,93.8,0.4,1,20008,8509,26.85,43.05,45.05,47.00,42.05,40.05,20.00,47.00,45.00,41.05,1.29,GHz
22:25:47,4.6,0.0,0.9,94.0,0.4,2,19977,8460,27.76,43.05,45.05,45.00,42.05,40.05,20.00,45.00,45.00,41.05,1.71,GHz
22:25:48,5.0,0.1,0.9,93.6,0.4,1,19941,8498,27.48,43.05,45.05,47.00,42.05,40.05,20.00,47.00,45.00,41.05,2.30,GHz
22:25:49,4.8,0.0,1.1,93.8,0.4,4,19633,8333,27.54,43.05,45.05,47.00,42.05,40.05,20.00,47.00,45.00,41.05,1.80,GHz
22:25:50,5.0,0.4,1.2,92.9,0.5,1,21100,9193,26.88,43.05,46.05,45.00,42.05,41.05,20.00,45.00,46.00,41.05,1.90,GHz
22:25:51,4.9,0.0,1.2,93.5,0.4,2,20542,8922,26.62,43.05,46.05,45.00,42.05,41.05,20.00,45.00,46.00,41.05,1.63,GHz
22:25:52,4.8,0.1,0.9,93.7,0.4,1,20185,8521,27.42,43.05,46.05,45.00,42.05,41.05,20.00,45.00,46.00,41.05,1.34,GHz
22:25:53,4.5,0.0,0.9,94.1,0.4,5,19717,8527,27.10,43.05,45.05,45.00,42.05,41.05,20.00,45.00,45.00,41.05,1.22,GHz
22:25:54,4.9,0.1,1.2,93.5,0.4,4,19705,8758,27.04,43.05,45.05,46.00,42.05,41.05,20.00,46.00,45.00,41.05,1.94,GHz
22:25:55,4.3,0.0,1.0,94.2,0.4,3,19454,8291,27.18,43.05,45.05,45.00,42.05,41.05,20.00,45.00,45.00,41.05,1.36,GHz
22:25:56,4.4,0.0,0.9,94.2,0.4,1,19353,8332,27.56,43.05,45.05,45.00,42.05,41.05,20.00,45.00,45.00,41.05,0.96,GHz
22:25:57,4.5,0.1,1.0,94.1,0.4,1,19675,8465,27.22,43.05,45.05,45.00,42.05,41.05,20.00,45.00,45.00,41.05,1.34,GHz
22:25:58,4.7,0.0,1.0,93.9,0.4,3,19991,8426,27.51,43.05,45.05,46.00,42.05,41.05,20.00,46.00,45.00,41.05,1.70,GHz
22:25:59,4.4,0.1,0.8,94.3,0.4,2,20040,8495,27.17,43.05,45.05,46.00,42.05,41.05,20.00,46.00,45.00,41.05,1.90,GHz
22:26:00,3.8,0.0,1.0,94.9,0.3,2,19128,8069,27.03,43.05,46.05,46.00,42.05,41.05,20.00,46.00,46.00,41.05,1.64,GHz
22:26:01,3.9,0.1,1.0,94.6,0.4,1,19500,8347,28.01,43.05,45.05,45.00,42.05,41.05,20.00,45.00,45.00,41.05,1.33,GHz
22:26:02,3.8,0.0,0.9,94.8,0.4,1,18564,7955,26.21,43.05,45.05,46.00,42.05,41.05,20.00,46.00,45.00,41.05,1.71,GHz
22:26:03,3.7,0.1,0.8,95.0,0.4,1,17956,7692,26.33,43.05,45.05,45.00,42.05,41.05,20.00,45.00,45.00,41.05,1.42,GHz
