Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
22:48:05,4.5,0.0,1.0,94.2,0.4,2,20645,8705,27.09,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,2.09,GHz
22:48:06,4.2,0.1,1.1,94.3,0.3,1,20050,8406,26.09,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,1.38,GHz
22:48:07,4.3,0.0,1.2,94.1,0.4,1,19472,8196,26.37,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,1.63,GHz
22:48:08,3.5,0.0,1.0,95.2,0.3,2,19363,7992,25.38,42.05,44.05,43.00,40.05,39.05,20.00,43.00,44.00,41.05,1.14,GHz
22:48:09,3.3,0.1,0.9,95.3,0.4,3,18220,7322,25.85,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,1.47,GHz
22:48:10,3.6,0.0,1.0,95.1,0.3,1,18926,7916,25.58,42.05,44.05,43.00,40.05,39.05,20.00,43.00,44.00,41.05,1.22,GHz
22:48:11,3.3,0.0,0.9,95.3,0.4,1,18972,7889,25.88,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,1.14,GHz
22:48:12,3.3,0.1,0.9,95.3,0.3,1,18208,7730,25.56,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,1.33,GHz
22:48:13,3.2,0.0,0.8,95.6,0.4,1,18486,7561,25.73,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,0.76,GHz
22:48:14,3.5,0.1,0.8,95.2,0.4,1,18894,7846,25.58,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,1.58,GHz
22:48:15,3.3,0.0,1.0,95.3,0.4,1,18477,7721,25.54,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,41.05,1.65,GHz
22:48:16,3.4,0.1,0.9,95.3,0.4,1,18329,7478,26.00,42.05,44.05,44.00,41.05,39.05,20.00,44.00,44.00,41.05,1.31,GHz
22:48:17,3.5,0.0,0.9,95.1,0.4,5,19129,7953,25.49,42.05,44.05,44.00,41.05,39.05,20.00,44.00,44.00,41.05,1.54,GHz
22:48:18,3.4,0.0,0.9,95.4,0.3,1,18801,7873,25.63,42.05,44.05,44.00,41.05,39.05,20.00,44.00,44.00,41.05,1.65,GHz
22:48:19,3.3,0.1,0.9,95.3,0.4,2,17361,7014,24.37,42.05,44.05,49.00,41.05,39.05,20.00,49.00,44.00,41.05,2.19,GHz
22:48:20,4.1,0.0,1.0,94.7,0.3,2,19470,8083,26.14,42.05,44.05,53.00,41.05,39.05,20.00,53.00,44.00,41.05,1.73,GHz
22:48:21,5.0,0.1,1.1,93.4,0.4,3,20896,8627,27.30,42.05,45.05,47.00,41.05,39.05,20.00,47.00,45.00,41.05,1.85,GHz
22:48:22,5.0,0.0,1.0,93.7,0.4,2,20773,8670,27.67,42.05,45.05,46.00,41.05,39.05,20.00,46.00,45.00,41.05,1.24,GHz
22:48:23,4.9,0.1,1.0,93.7,0.4,2,21332,9158,27.64,42.05,45.05,51.00,41.05,39.05,20.00,51.00,45.00,41.05,1.94,GHz
22:48:24,4.5,0.0,1.1,94.0,0.3,3,20350,8564,27.31,42.05,45.05,51.00,41.05,39.05,20.00,51.00,45.00,41.05,1.74,GHz
22:48:25,4.7,0.0,1.1,93.9,0.3,5,20426,8648,27.48,42.05,45.05,46.00,41.05,39.05,20.00,46.00,45.00,41.05,1.44,GHz
22:48:26,4.6,0.1,1.2,93.7,0.4,3,21036,8768,28.07,42.05,45.05,48.00,41.05,40.05,20.00,48.00,45.00,41.05,2.15,GHz
22:48:27,4.5,0.0,1.1,94.0,0.4,2,20527,8823,27.60,42.05,44.05,52.00,41.05,40.05,20.00,52.00,44.00,41.05,1.53,GHz
22:48:28,5.0,0.4,1.1,93.0,0.4,2,22054,9362,28.82,42.05,45.05,53.00,41.05,40.05,20.00,53.00,45.00,41.05,1.64,GHz
22:48:29,4.6,0.0,1.0,94.0,0.4,5,21050,9080,27.08,42.05,44.05,46.00,41.05,40.05,20.00,46.00,44.00,41.05,1.88,GHz
22:48:30,3.6,0.1,0.9,95.0,0.4,3,19794,8244,26.71,42.05,44.05,48.00,41.05,40.05,20.00,48.00,44.00,41.05,1.56,GHz
22:48:31,4.5,0.0,1.0,94.2,0.3,2,20257,8600,27.08,42.05,45.05,49.00,41.05,40.05,20.00,49.00,45.00,41.05,1.71,GHz
22:48:32,4.3,0.0,1.1,94.2,0.4,2,20555,8705,26.97,42.05,45.05,53.00,41.05,40.05,20.00,53.00,45.00,41.05,1.41,GHz
22:48:33,4.8,0.1,1.1,93.6,0.4,2,20624,9060,27.46,42.05,45.05,48.00,41.05,40.05,20.00,48.00,45.00,41.05,1.28,GHz
22:48:34,4.9,0.1,1.1,93.5,0.4,2,20747,8804,27.32,42.05,45.05,51.00,41.05,40.05,20.00,51.00,45.00,41.05,1.30,GHz
22:48:35,4.7,0.0,1.1,93.7,0.4,2,20598,9028,27.39,42.05,45.05,50.00,41.05,40.05,20.00,50.00,45.00,41.05,1.54,GHz
22:48:36,4.1,0.1,1.0,94.5,0.4,2,19506,8321,27.39,42.05,45.05,50.00,41.05,40.05,20.00,50.00,45.00,41.05,1.28,GHz
22:48:37,4.5,0.0,1.0,94.1,0.4,2,19587,8145,26.52,42.05,45.05,49.00,41.05,40.05,20.00,49.00,45.00,41.05,1.72,GHz
22:48:38,3.5,0.1,1.0,95.2,0.3,2,19487,8291,26.31,42.05,45.05,52.00,41.05,40.05,20.00,52.00,45.00,41.05,1.19,GHz
22:48:39,3.8,0.0,1.1,94.7,0.4,2,19678,8292,26.56,42.05,45.05,52.00,41.05,40.05,20.00,52.00,45.00,41.05,1.64,GHz
22:48:40,4.0,0.0,1.1,94.5,0.4,3,19365,8066,26.44,42.05,45.05,53.00,41.05,40.05,20.00,53.00,45.00,41.05,1.61,GHz
22:48:41,4.4,0.1,1.0,94.1,0.4,2,20533,8772,26.36,42.05,45.05,48.00,41.05,40.05,20.00,48.00,45.00,41.05,1.88,GHz
22:48:42,4.6,0.0,0.9,94.1,0.4,2,20297,8657,26.99,42.05,45.05,46.00,42.05,40.05,20.00,46.00,45.00,41.05,2.11,GHz
22:48:43,4.2,0.1,1.1,94.4,0.3,2,19345,8256,27.25,43.05,45.05,52.00,41.05,40.05,20.00,52.00,45.00,41.05,2.22,GHz
22:48:44,4.5,0.0,1.3,93.8,0.4,2,20783,9202,26.67,43.05,45.05,55.00,41.05,40.05,20.00,55.00,45.00,41.05,1.22,GHz
22:48:45,4.3,0.0,1.0,94.3,0.4,2,20286,8561,28.47,43.05,45.05,52.00,42.05,40.05,20.00,52.00,45.00,41.05,1.68,GHz
22:48:46,4.5,0.1,1.1,94.0,0.3,3,20226,8622,26.84,43.05,45.05,44.00,42.05,40.05,20.00,44.00,45.00,41.05,2.36,GHz
