Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
10:46:51,14.7,0.0,14.5,67.5,3.3,6,175861,20379,42.87,43.05,57.05,48.00,38.05,39.05,20.00,48.00,57.00,42.05,2.63,GHz
10:46:52,10.5,0.0,3.6,83.1,2.9,4,68505,19844,31.46,43.05,48.05,59.00,38.05,39.05,20.00,59.00,48.00,42.05,1.41,GHz
10:46:53,7.5,0.0,10.7,80.2,1.6,2,114621,29497,37.60,43.05,53.05,51.00,38.05,39.05,20.00,51.00,53.00,42.05,2.31,GHz
10:46:54,3.6,0.0,4.4,90.8,1.2,1,127327,44507,44.37,43.05,48.05,42.00,38.05,39.05,20.00,42.00,48.00,42.05,1.78,GHz
10:46:55,10.5,0.0,9.1,79.2,1.3,2,54221,31559,41.79,43.05,45.05,47.00,39.05,39.05,20.00,47.00,45.00,42.05,1.56,GHz
10:46:56,7.8,0.0,7.7,82.9,1.6,3,49661,29205,49.30,43.05,53.05,62.00,39.05,40.05,20.00,62.00,53.00,42.05,1.19,GHz
10:46:57,6.2,0.0,0.9,92.1,0.8,4,46824,24570,49.30,43.05,65.05,49.00,39.05,40.05,20.00,49.00,65.00,42.05,2.20,GHz
10:46:58,4.1,0.0,1.3,93.8,0.9,1,63917,25842,40.35,43.05,50.05,44.00,39.05,40.05,20.00,44.00,50.00,42.05,1.54,GHz
10:46:59,2.7,0.0,0.9,95.8,0.6,1,44575,22574,40.35,43.05,44.05,43.00,39.05,40.05,20.00,43.00,44.00,42.05,1.30,GHz
10:47:00,5.6,0.0,1.6,91.9,0.9,2,63050,26798,40.34,43.05,45.05,47.00,40.05,40.05,20.00,47.00,45.00,42.05,2.53,GHz
10:47:01,6.8,0.0,1.3,90.5,1.4,2,51291,27077,40.56,43.05,51.05,48.00,40.05,40.05,20.00,48.00,51.00,42.05,2.05,GHz
10:47:02,8.0,0.1,3.1,87.3,1.5,2,73100,32908,45.38,43.05,49.05,44.00,40.05,40.05,20.00,44.00,49.00,42.05,2.39,GHz
10:47:03,51.3,0.7,12.2,34.1,1.7,18,185927,48312,43.77,43.05,51.05,53.00,40.05,40.05,20.00,53.00,51.00,42.05,2.96,GHz
10:47:04,78.0,0.0,16.0,5.6,0.4,10,408438,41194,61.46,43.05,54.05,53.00,40.05,40.05,20.00,53.00,54.00,42.05,3.05,GHz
10:47:05,67.6,0.0,12.1,19.7,0.6,19,139285,80731,59.47,43.05,53.05,53.00,40.05,40.05,20.00,53.00,53.00,42.05,2.37,GHz
10:47:06,56.8,0.0,13.5,29.2,0.4,3,388139,35420,59.47,43.05,54.05,46.00,40.05,40.05,20.00,46.00,54.00,42.05,1.88,GHz
10:47:07,11.7,0.0,3.6,84.0,0.6,3,96953,32184,43.79,43.05,47.05,51.00,41.05,40.05,20.00,51.00,47.00,42.05,2.38,GHz
10:47:08,65.4,0.0,14.8,19.8,0.1,17,46516,33676,48.62,43.05,52.05,55.00,41.05,41.05,20.00,55.00,52.00,42.05,3.05,GHz
10:47:09,32.0,0.0,6.6,61.3,0.1,2,66787,30485,55.04,43.05,50.05,63.00,41.05,41.05,20.00,63.00,50.00,42.05,1.24,GHz
10:47:10,11.5,0.0,3.0,85.1,0.3,1,91070,29412,44.88,43.05,51.05,46.00,41.05,41.05,20.00,46.00,51.00,42.05,1.55,GHz
10:47:11,51.0,0.0,12.2,36.6,0.1,19,172004,30929,37.26,43.05,50.05,51.00,41.05,41.05,20.00,51.00,50.00,42.05,2.27,GHz
10:47:12,47.8,0.0,11.2,40.8,0.2,3,359831,30273,37.26,43.05,54.05,65.00,42.05,41.05,20.00,65.00,54.00,42.05,1.12,GHz
10:47:13,48.1,0.0,10.2,41.6,0.2,17,64532,36438,51.10,43.05,55.05,52.00,42.05,41.05,20.00,52.00,55.00,42.05,2.96,GHz
10:47:14,10.7,0.0,2.0,87.1,0.1,1,87083,27578,46.65,43.05,63.05,49.00,42.05,41.05,20.00,49.00,63.00,42.05,2.60,GHz
