timestamp,gpu_util_percent,gpu_mem_used_MB,gpu_mem_total_MB,gpu_power_W,gpu_temp_C
2025-07-04 22:40:52,0,15,6141,1.58,42
2025-07-04 22:40:53,0,15,6141,1.60,42
2025-07-04 22:40:54,0,15,6141,1.60,42
2025-07-04 22:40:55,0,15,6141,1.60,42
2025-07-04 22:40:56,0,15,6141,1.76,43
2025-07-04 22:40:57,0,15,6141,1.62,43
2025-07-04 22:40:58,0,15,6141,1.58,43
2025-07-04 22:40:59,0,15,6141,1.58,43
2025-07-04 22:41:00,0,15,6141,1.58,43
2025-07-04 22:41:02,0,15,6141,1.58,43
2025-07-04 22:41:03,0,15,6141,1.65,43
2025-07-04 22:41:04,0,15,6141,1.75,43
2025-07-04 22:41:05,0,15,6141,1.61,43
2025-07-04 22:41:06,0,15,6141,1.59,42
2025-07-04 22:41:07,0,15,6141,1.58,42
2025-07-04 22:41:08,0,15,6141,1.58,42
2025-07-04 22:41:09,0,15,6141,1.58,42
2025-07-04 22:41:10,0,15,6141,1.66,42
2025-07-04 22:41:11,0,15,6141,1.76,43
2025-07-04 22:41:12,0,15,6141,1.60,43
2025-07-04 22:41:13,0,15,6141,1.59,43
2025-07-04 22:41:14,0,15,6141,1.59,43
2025-07-04 22:41:15,0,15,6141,1.59,43
2025-07-04 22:41:16,0,15,6141,1.57,43
2025-07-04 22:41:17,0,15,6141,1.63,43
2025-07-04 22:41:18,0,15,6141,1.73,43
2025-07-04 22:41:19,0,15,6141,1.60,43
2025-07-04 22:41:20,0,15,6141,1.58,43
2025-07-04 22:41:21,0,15,6141,1.57,43
2025-07-04 22:41:22,0,15,6141,1.58,43
2025-07-04 22:41:23,0,15,6141,1.59,43
2025-07-04 22:41:24,0,15,6141,1.65,43
2025-07-04 22:41:25,0,15,6141,1.76,43
2025-07-04 22:41:27,0,15,6141,1.60,43
2025-07-04 22:41:28,0,15,6141,1.58,43
2025-07-04 22:41:29,0,15,6141,1.57,43
2025-07-04 22:41:30,0,15,6141,1.57,43
2025-07-04 22:41:31,0,15,6141,1.58,43
2025-07-04 22:41:32,0,15,6141,1.63,43
2025-07-04 22:41:33,0,15,6141,1.71,43
2025-07-04 22:41:34,0,15,6141,1.59,43
2025-07-04 22:41:35,0,15,6141,1.58,43
2025-07-04 22:41:36,0,15,6141,1.57,43
2025-07-04 22:41:37,0,15,6141,1.57,43
2025-07-04 22:41:38,0,15,6141,1.58,43
2025-07-04 22:41:39,0,15,6141,1.65,43
2025-07-04 22:41:40,0,15,6141,1.75,43
2025-07-04 22:41:41,0,15,6141,1.61,43
2025-07-04 22:41:42,0,15,6141,1.59,43
2025-07-04 22:41:43,0,15,6141,1.58,43
2025-07-04 22:41:44,0,15,6141,1.58,43
2025-07-04 22:41:45,0,15,6141,1.57,43
2025-07-04 22:41:46,0,15,6141,1.65,43
2025-07-04 22:41:47,0,15,6141,1.75,43
2025-07-04 22:41:48,0,15,6141,1.59,43
2025-07-04 22:41:49,0,15,6141,1.58,43
2025-07-04 22:41:50,0,15,6141,1.58,43
2025-07-04 22:41:51,0,15,6141,1.58,43
2025-07-04 22:41:52,0,15,6141,1.59,43
2025-07-04 22:41:53,0,15,6141,1.66,43
2025-07-04 22:41:54,0,15,6141,1.75,43
2025-07-04 22:41:55,0,15,6141,1.59,43
2025-07-04 22:41:56,0,15,6141,1.58,43
2025-07-04 22:41:57,0,15,6141,1.58,43
2025-07-04 22:41:58,0,15,6141,1.58,43
2025-07-04 22:41:59,0,15,6141,1.58,43
2025-07-04 22:42:01,0,15,6141,1.65,43
2025-07-04 22:42:02,0,15,6141,1.76,43
2025-07-04 22:42:03,0,15,6141,1.61,43
2025-07-04 22:42:04,0,15,6141,1.58,43
2025-07-04 22:42:05,0,15,6141,1.57,43
2025-07-04 22:42:06,0,15,6141,1.58,43
2025-07-04 22:42:07,0,15,6141,1.58,43
2025-07-04 22:42:08,0,15,6141,1.63,43
2025-07-04 22:42:09,0,15,6141,1.74,43
2025-07-04 22:42:10,0,15,6141,1.59,43
2025-07-04 22:42:11,0,15,6141,1.58,43
2025-07-04 22:42:12,0,15,6141,1.57,43
2025-07-04 22:42:13,0,15,6141,1.55,43
2025-07-04 22:42:14,0,15,6141,1.56,43
2025-07-04 22:42:15,0,15,6141,1.73,43
2025-07-04 22:42:16,0,15,6141,1.74,43
2025-07-04 22:42:17,0,15,6141,1.61,43
2025-07-04 22:42:18,0,15,6141,1.58,43
2025-07-04 22:42:19,0,15,6141,1.58,43
2025-07-04 22:42:20,0,15,6141,1.59,43
2025-07-04 22:42:21,0,15,6141,1.58,43
2025-07-04 22:42:22,0,15,6141,1.67,43
2025-07-04 22:42:23,0,15,6141,1.79,43
2025-07-04 22:42:24,0,15,6141,1.62,43
2025-07-04 22:42:25,0,15,6141,1.59,43
2025-07-04 22:42:26,0,15,6141,1.59,43
2025-07-04 22:42:27,0,15,6141,1.58,43
2025-07-04 22:42:28,0,15,6141,1.58,43
2025-07-04 22:42:29,0,15,6141,1.68,43
2025-07-04 22:42:30,0,15,6141,1.78,43
2025-07-04 22:42:31,0,15,6141,1.60,43
2025-07-04 22:42:32,0,15,6141,1.58,43
2025-07-04 22:42:33,0,15,6141,1.58,43
2025-07-04 22:42:35,0,15,6141,1.57,43
2025-07-04 22:42:36,0,15,6141,1.58,43
2025-07-04 22:42:37,0,15,6141,1.77,43
2025-07-04 22:42:38,0,15,6141,1.78,43
2025-07-04 22:42:39,0,15,6141,1.61,43
2025-07-04 22:42:40,0,15,6141,1.58,43
2025-07-04 22:42:41,0,15,6141,1.56,43
2025-07-04 22:42:42,0,15,6141,1.57,43
2025-07-04 22:42:43,0,15,6141,1.58,43
2025-07-04 22:42:44,0,15,6141,1.75,43
2025-07-04 22:42:45,0,15,6141,1.59,43
2025-07-04 22:42:46,0,15,6141,1.57,43
2025-07-04 22:42:47,0,15,6141,1.56,43
2025-07-04 22:42:48,0,15,6141,1.56,43
2025-07-04 22:42:49,0,15,6141,1.58,43
2025-07-04 22:42:50,0,15,6141,1.58,43
2025-07-04 22:42:51,0,15,6141,1.75,43
2025-07-04 22:42:52,0,15,6141,1.58,43
2025-07-04 22:42:53,0,15,6141,1.58,43
2025-07-04 22:42:54,0,15,6141,1.58,43
2025-07-04 22:42:55,0,15,6141,1.58,43
2025-07-04 22:42:56,0,15,6141,1.58,43
2025-07-04 22:42:57,0,15,6141,1.61,43
2025-07-04 22:42:58,0,15,6141,1.72,43
2025-07-04 22:42:59,0,15,6141,1.58,43
2025-07-04 22:43:00,0,15,6141,1.57,43
2025-07-04 22:43:01,0,15,6141,1.58,43
2025-07-04 22:43:02,0,15,6141,1.58,43
2025-07-04 22:43:03,0,15,6141,1.58,43
2025-07-04 22:43:04,0,15,6141,1.61,43
2025-07-04 22:43:05,0,15,6141,1.75,43
2025-07-04 22:43:06,0,15,6141,1.60,43
2025-07-04 22:43:07,0,15,6141,1.58,43
2025-07-04 22:43:09,0,15,6141,1.57,43
2025-07-04 22:43:10,0,15,6141,1.57,43
2025-07-04 22:43:11,0,15,6141,1.57,43
2025-07-04 22:43:12,0,15,6141,1.60,43
2025-07-04 22:43:13,0,15,6141,1.71,43
2025-07-04 22:43:14,0,15,6141,1.59,43
2025-07-04 22:43:15,0,15,6141,1.58,43
2025-07-04 22:43:16,0,15,6141,1.58,43
2025-07-04 22:43:17,0,15,6141,1.59,43
2025-07-04 22:43:18,0,15,6141,1.58,43
2025-07-04 22:43:19,0,15,6141,1.61,43
2025-07-04 22:43:20,0,15,6141,1.73,43
2025-07-04 22:43:21,0,15,6141,1.58,43
2025-07-04 22:43:22,0,15,6141,1.57,43
2025-07-04 22:43:23,0,15,6141,1.57,43
2025-07-04 22:43:24,0,15,6141,1.56,43
2025-07-04 22:43:25,0,15,6141,1.57,43
2025-07-04 22:43:26,0,15,6141,1.62,43
2025-07-04 22:43:27,0,15,6141,1.74,43
2025-07-04 22:43:28,0,15,6141,1.59,43
2025-07-04 22:43:29,0,15,6141,1.58,43
2025-07-04 22:43:30,0,15,6141,1.58,43
2025-07-04 22:43:31,0,15,6141,1.57,43
2025-07-04 22:43:32,0,15,6141,1.57,43
2025-07-04 22:43:33,0,15,6141,1.62,43
2025-07-04 22:43:34,0,15,6141,1.74,43
2025-07-04 22:43:35,0,15,6141,1.60,43
2025-07-04 22:43:36,0,15,6141,1.58,43
2025-07-04 22:43:37,0,15,6141,1.57,43
2025-07-04 22:43:38,0,15,6141,1.57,43
2025-07-04 22:43:39,0,15,6141,1.57,43
2025-07-04 22:43:40,0,15,6141,1.61,43
2025-07-04 22:43:41,0,15,6141,1.73,43
2025-07-04 22:43:43,0,15,6141,1.58,43
2025-07-04 22:43:44,0,15,6141,1.58,43
2025-07-04 22:43:45,0,15,6141,1.59,43
2025-07-04 22:43:46,0,15,6141,1.58,43
2025-07-04 22:43:47,0,15,6141,1.59,43
2025-07-04 22:43:48,0,15,6141,1.63,43
2025-07-04 22:43:49,0,15,6141,1.74,43
2025-07-04 22:43:50,0,15,6141,1.59,43
2025-07-04 22:43:51,0,15,6141,1.58,43
2025-07-04 22:43:52,0,15,6141,1.58,43
2025-07-04 22:43:53,0,15,6141,1.57,43
2025-07-04 22:43:54,0,15,6141,1.58,43
2025-07-04 22:43:55,0,15,6141,1.64,43
2025-07-04 22:43:56,0,15,6141,1.76,43
2025-07-04 22:43:57,0,15,6141,1.61,43
2025-07-04 22:43:58,0,15,6141,1.59,43
2025-07-04 22:43:59,0,15,6141,1.59,43
2025-07-04 22:44:00,0,15,6141,1.58,43
2025-07-04 22:44:01,0,15,6141,1.59,43
2025-07-04 22:44:02,0,15,6141,1.63,43
2025-07-04 22:44:03,0,15,6141,1.73,43
2025-07-04 22:44:04,0,15,6141,1.59,43
2025-07-04 22:44:05,0,15,6141,1.58,43
2025-07-04 22:44:06,0,15,6141,1.58,43
2025-07-04 22:44:07,0,15,6141,1.58,43
2025-07-04 22:44:08,0,15,6141,1.59,43
2025-07-04 22:44:09,0,15,6141,1.66,43
