Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
11:38:16,14.6,0.0,14.7,67.7,3.0,8,49221,18924,47.06,43.05,45.05,49.00,38.05,40.05,20.00,51.00,45.00,43.05,3.07,GHz
11:38:17,10.2,0.0,3.9,82.9,3.0,3,70342,20005,33.34,43.05,57.05,61.00,38.05,40.05,20.00,61.00,57.00,43.05,1.35,GHz
11:38:18,7.7,0.0,11.3,79.6,1.5,4,106994,31884,38.76,43.05,52.05,50.00,39.05,40.05,20.00,50.00,52.00,43.05,1.56,GHz
11:38:19,6.1,0.0,3.6,88.4,1.9,3,54489,37698,45.59,43.05,50.05,49.00,39.05,40.05,20.00,49.00,50.00,43.05,2.11,GHz
11:38:20,9.6,0.0,9.3,79.6,1.5,2,63027,32281,47.98,43.05,47.05,46.00,39.05,40.05,20.00,46.00,47.00,43.05,1.52,GHz
11:38:21,7.6,0.0,7.6,83.1,1.8,2,121311,29433,44.81,43.05,50.05,52.00,39.05,39.05,20.00,52.00,50.00,43.05,1.31,GHz
11:38:22,6.8,0.0,1.4,90.8,0.9,2,59539,26671,44.36,43.05,53.05,44.00,39.05,40.05,20.00,44.00,53.00,43.05,1.72,GHz
11:38:23,8.6,0.0,2.5,87.5,1.4,2,75112,30860,44.70,43.05,49.05,48.00,39.05,40.05,20.00,48.00,49.00,43.05,1.63,GHz
11:38:24,2.6,0.0,0.9,95.9,0.6,2,45712,23461,37.35,43.05,48.05,44.00,39.05,40.05,20.00,44.00,48.00,43.05,1.27,GHz
11:38:25,2.2,0.0,0.7,96.6,0.5,2,43171,22006,35.58,43.05,44.05,58.00,40.05,40.05,20.00,58.00,44.00,43.05,1.81,GHz
11:38:26,7.4,0.0,1.3,89.9,1.4,1,59697,28116,44.96,43.05,48.05,46.00,40.05,40.05,20.00,46.00,48.00,43.05,1.49,GHz
11:38:27,1.9,0.9,1.6,94.9,0.8,1,44402,24777,36.98,43.05,55.05,44.00,40.05,40.05,20.00,44.00,55.00,43.05,1.35,GHz
