timestamp,real_time_factor,iterations
2025-07-05 14:24:44,0.0017,2
2025-07-05 14:24:46,0.0033,5
2025-07-05 14:24:47,0.4541,133
2025-07-05 14:24:48,0.4956,242
2025-07-05 14:24:49,0.4838,380
2025-07-05 14:24:50,0.4288,513
2025-07-05 14:24:51,0.4282,668
2025-07-05 14:24:52,0.5084,826
2025-07-05 14:24:53,0.3946,985
2025-07-05 14:24:54,0.6024,1131
2025-07-05 14:24:55,0.4055,1287
2025-07-05 14:24:56,0.4629,1447
2025-07-05 14:24:57,0.5175,1606
2025-07-05 14:24:58,0.5106,1766
2025-07-05 14:24:59,0.4741,1919
2025-07-05 14:25:00,0.4481,2076
2025-07-05 14:25:01,0.5213,2233
2025-07-05 14:25:02,0.5617,2386
2025-07-05 14:25:03,0.4064,2534
2025-07-05 14:25:04,0.4115,2684
2025-07-05 14:25:05,0.412,2834
2025-07-05 14:25:06,0.4545,2982
2025-07-05 14:25:07,0.4878,3134
2025-07-05 14:25:08,0.4164,3285
2025-07-05 14:25:09,0.4857,3433
2025-07-05 14:25:10,0.534,3585
2025-07-05 14:25:11,0.4227,3735
2025-07-05 14:25:12,0.4498,3890
2025-07-05 14:25:13,0.4961,4048
2025-07-05 14:25:14,0.377,4199
2025-07-05 14:25:15,0.4278,4348
2025-07-05 14:25:16,0.4079,4507
2025-07-05 14:25:17,0.4908,4654
2025-07-05 14:25:18,0.3586,4808
2025-07-05 14:25:19,0.4573,4967
2025-07-05 14:25:20,0.4253,5116
2025-07-05 14:25:21,0.5095,5274
2025-07-05 14:25:22,0.4597,5429
2025-07-05 14:25:23,0.4661,5579
2025-07-05 14:25:24,0.4802,5734
2025-07-05 14:25:25,0.389,5892
2025-07-05 14:25:26,0.4165,6056
2025-07-05 14:25:27,0.4515,6234
2025-07-05 14:25:28,0.4343,6409
2025-07-05 14:25:29,0.5854,6579
2025-07-05 14:25:30,0.5837,6755
2025-07-05 14:25:31,0.6471,6929
2025-07-05 14:25:32,0.4333,7095
2025-07-05 14:25:33,0.4769,7261
2025-07-05 14:25:34,0.5094,7431
2025-07-05 14:25:35,0.5245,7596
2025-07-05 14:25:36,0.5084,7762
2025-07-05 14:25:37,0.4741,7927
2025-07-05 14:25:38,0.4428,8089
2025-07-05 14:25:39,0.5114,8251
2025-07-05 14:25:40,0.591,8413
2025-07-05 14:25:41,0.4264,8574
2025-07-05 14:25:42,0.5561,8735
2025-07-05 14:25:43,0.5649,8900
2025-07-05 14:25:44,0.5464,9065
2025-07-05 14:25:45,0.5428,9230
2025-07-05 14:25:46,0.5466,9395
2025-07-05 14:25:47,0.3777,9560
2025-07-05 14:25:48,0.49,9724
2025-07-05 14:25:49,0.5114,9890
2025-07-05 14:25:50,0.513,10054
2025-07-05 14:25:51,0.4537,10215
2025-07-05 14:25:52,0.4758,10380
2025-07-05 14:25:53,0.488,10540
2025-07-05 14:25:54,0.5195,10704
2025-07-05 14:25:55,0.613,10868
2025-07-05 14:25:56,0.4879,11029
2025-07-05 14:25:57,0.5367,11189
2025-07-05 14:25:58,0.5437,11353
2025-07-05 14:25:59,0.5705,11517
2025-07-05 14:26:00,0.6027,11682
2025-07-05 14:26:01,0.4354,11847
2025-07-05 14:26:02,0.4706,12013
2025-07-05 14:26:03,0.5596,12175
2025-07-05 14:26:04,0.5264,12338
2025-07-05 14:26:05,0.4807,12503
2025-07-05 14:26:06,0.4712,12668
2025-07-05 14:26:07,0.4576,12828
2025-07-05 14:26:08,0.523,12992
2025-07-05 14:26:09,0.5843,13154
2025-07-05 14:26:10,0.4482,13318
2025-07-05 14:26:11,0.5323,13476
2025-07-05 14:26:12,0.5347,13641
2025-07-05 14:26:13,0.5793,13805
2025-07-05 14:26:14,0.6021,13970
2025-07-05 14:26:15,0.4038,14136
2025-07-05 14:26:16,0.4526,14302
2025-07-05 14:26:17,0.514,14471
2025-07-05 14:26:18,0.5056,14636
2025-07-05 14:26:19,0.5677,14799
2025-07-05 14:26:20,0.4784,14956
2025-07-05 14:26:21,0.5885,15123
2025-07-05 14:26:22,0.5389,15289
2025-07-05 14:26:23,0.414,15452
2025-07-05 14:26:24,0.4549,15613
2025-07-05 14:26:25,0.4309,15780
2025-07-05 14:26:26,0.4509,15944
2025-07-05 14:26:27,0.509,16106
2025-07-05 14:26:28,0.573,16270
2025-07-05 14:26:29,0.5389,16435
2025-07-05 14:26:30,0.4212,16600
2025-07-05 14:26:31,0.4723,16765
2025-07-05 14:26:32,0.4811,16930
2025-07-05 14:26:33,0.5499,17093
2025-07-05 14:26:34,0.4736,17255
2025-07-05 14:26:35,0.4701,17420
2025-07-05 14:26:36,0.4556,17586
2025-07-05 14:26:37,0.4651,17751
2025-07-05 14:26:38,0.4013,17913
2025-07-05 14:26:39,0.5212,18074
2025-07-05 14:26:40,0.5485,18239
2025-07-05 14:26:41,0.5611,18404
2025-07-05 14:26:42,0.5372,18569
2025-07-05 14:26:43,0.5493,18734
2025-07-05 14:26:44,0.4197,18895
2025-07-05 14:26:45,0.432,19053
2025-07-05 14:26:46,0.4165,19220
2025-07-05 14:26:47,0.5138,19378
2025-07-05 14:26:48,0.5161,19541
2025-07-05 14:26:49,0.5458,19702
2025-07-05 14:26:50,0.4167,19863
2025-07-05 14:26:51,0.5043,20022
2025-07-05 14:26:52,0.5978,20183
2025-07-05 14:26:53,0.4654,20343
2025-07-05 14:26:54,0.5393,20505
2025-07-05 14:26:55,0.5583,20670
2025-07-05 14:26:56,0.4113,20829
2025-07-05 14:26:58,0.4497,20989
2025-07-05 14:26:59,0.4797,21154
2025-07-05 14:27:00,0.4912,21315
2025-07-05 14:27:01,0.4664,21479
2025-07-05 14:27:02,0.4484,21641
2025-07-05 14:27:03,0.5394,21801
2025-07-05 14:27:04,0.4529,21964
2025-07-05 14:27:05,0.5177,22122
2025-07-05 14:27:06,0.4839,22276
2025-07-05 14:27:07,0.5071,22430
2025-07-05 14:27:08,0.3823,22584
2025-07-05 14:27:09,0.3888,22740
2025-07-05 14:27:10,0.4949,22892
2025-07-05 14:27:11,0.4453,23047
2025-07-05 14:27:12,0.471,23201
2025-07-05 14:27:13,0.5907,23362
2025-07-05 14:27:14,0.6027,23516
2025-07-05 14:27:15,0.3798,23669
2025-07-05 14:27:16,0.366,23821
2025-07-05 14:27:17,0.4256,23980
2025-07-05 14:27:18,0.4241,24130
2025-07-05 14:27:19,0.4451,24282
2025-07-05 14:27:20,0.4464,24432
2025-07-05 14:27:21,0.4598,24587
2025-07-05 14:27:22,0.4145,24746
2025-07-05 14:27:23,0.505,24903
2025-07-05 14:27:24,0.381,25055
2025-07-05 14:27:25,0.4703,25207
2025-07-05 14:27:26,0.4363,25362
2025-07-05 14:27:27,0.479,25521
2025-07-05 14:27:28,0.4473,25677
2025-07-05 14:27:29,0.4507,25830
2025-07-05 14:27:30,0.4655,25984
2025-07-05 14:27:31,0.4513,26139
2025-07-05 14:27:32,0.4746,26294
2025-07-05 14:27:33,0.5051,26447
2025-07-05 14:27:34,0.49,26604
2025-07-05 14:27:35,0.5364,26762
2025-07-05 14:27:36,0.5373,26917
2025-07-05 14:27:37,0.3983,27068
2025-07-05 14:27:38,0.4915,27226
2025-07-05 14:27:39,0.5185,27380
2025-07-05 14:27:40,0.5302,27535
2025-07-05 14:27:41,0.3828,27688
2025-07-05 14:27:42,0.4969,27847
2025-07-05 14:27:43,0.4941,28007
2025-07-05 14:27:44,0.4838,28163
2025-07-05 14:27:45,0.5415,28319
2025-07-05 14:27:46,0.5186,28498
2025-07-05 14:27:47,0.5953,28678
2025-07-05 14:27:48,0.5687,28858
2025-07-05 14:27:49,0.5352,29036
2025-07-05 14:27:50,0.5269,29207
2025-07-05 14:27:51,0.615,29380
2025-07-05 14:27:52,0.5368,29547
2025-07-05 14:27:53,0.4591,29719
2025-07-05 14:27:54,0.6444,29885
2025-07-05 14:27:55,0.5502,30065
2025-07-05 14:27:56,0.6551,30237
2025-07-05 14:27:57,0.5532,30405
2025-07-05 14:27:58,0.513,30576
2025-07-05 14:27:59,0.4084,30740
2025-07-05 14:28:00,0.5098,30902
2025-07-05 14:28:01,0.5356,31065
2025-07-05 14:28:02,0.5669,31230
2025-07-05 14:28:03,0.5613,31395
2025-07-05 14:28:04,0.3811,31560
2025-07-05 14:28:05,0.4376,31725
2025-07-05 14:28:06,0.5592,31894
