timestamp,real_time_factor,iterations
2025-07-04 19:40:45,0.0021,2
2025-07-04 19:40:46,0.0044,5
2025-07-04 19:40:47,0.6265,191
2025-07-04 19:40:48,0.4575,375
2025-07-04 19:40:49,0.8593,614
2025-07-04 19:40:50,0.7735,873
2025-07-04 19:40:51,0.4759,1101
2025-07-04 19:40:52,0.755,1326
2025-07-04 19:40:53,0.7351,1591
2025-07-04 19:40:54,0.7761,1826
2025-07-04 19:40:55,0.5588,2043
2025-07-04 19:40:56,0.7704,2306
2025-07-04 19:40:57,0.6278,2547
2025-07-04 19:40:58,0.6323,2777
2025-07-04 19:40:59,0.8305,3015
2025-07-04 19:41:00,0.751,3268
2025-07-04 19:41:01,0.7909,3503
2025-07-04 19:41:02,0.7269,3748
2025-07-04 19:41:03,0.6401,3987
2025-07-04 19:41:04,0.6077,4205
2025-07-04 19:41:05,0.6059,4405
2025-07-04 19:41:06,0.5589,4594
2025-07-04 19:41:07,0.6138,4825
2025-07-04 19:41:08,0.5817,5032
2025-07-04 19:41:09,0.6562,5237
2025-07-04 19:41:10,0.7678,5471
2025-07-04 19:41:11,0.5324,5687
2025-07-04 19:41:12,0.6002,5888
2025-07-04 19:41:13,0.6623,6124
2025-07-04 19:41:14,0.6185,6340
2025-07-04 19:41:15,0.597,6540
2025-07-04 19:41:16,0.5455,6733
2025-07-04 19:41:17,0.6515,6931
2025-07-04 19:41:18,0.8274,7140
2025-07-04 19:41:19,0.7653,7384
2025-07-04 19:41:20,0.6698,7617
2025-07-04 19:41:21,0.7262,7831
2025-07-04 19:41:22,0.7396,8034
2025-07-04 19:41:23,0.6833,8263
2025-07-04 19:41:24,0.6311,8480
2025-07-04 19:41:25,0.458,8680
2025-07-04 19:41:26,0.6771,8877
2025-07-04 19:41:27,0.5676,9067
2025-07-04 19:41:28,0.7339,9305
2025-07-04 19:41:29,0.8135,9543
2025-07-04 19:41:30,0.5991,9776
2025-07-04 19:41:31,0.683,9989
2025-07-04 19:41:32,0.5845,10187
2025-07-04 19:41:33,0.7526,10424
2025-07-04 19:41:34,0.6948,10674
2025-07-04 19:41:35,0.8271,10904
2025-07-04 19:41:36,0.5927,11151
2025-07-04 19:41:37,0.7448,11372
2025-07-04 19:41:38,0.5911,11563
2025-07-04 19:41:39,0.628,11748
2025-07-04 19:41:40,0.5938,11926
2025-07-04 19:41:41,0.4971,12106
2025-07-04 19:41:42,0.5785,12277
2025-07-04 19:41:43,0.5132,12447
2025-07-04 19:41:44,0.6287,12615
2025-07-04 19:41:45,0.6567,12780
2025-07-04 19:41:46,0.5578,12948
2025-07-04 19:41:47,0.444,13117
2025-07-04 19:41:48,0.6145,13287
2025-07-04 19:41:49,0.5773,13454
2025-07-04 19:41:50,0.4245,13625
2025-07-04 19:41:51,0.6149,13795
2025-07-04 19:41:52,0.4722,13963
2025-07-04 19:41:53,0.4649,14130
2025-07-04 19:41:54,0.4588,14297
2025-07-04 19:41:55,0.7361,14532
2025-07-04 19:41:56,0.6604,14741
2025-07-04 19:41:57,0.6756,14948
2025-07-04 19:41:58,0.5535,15143
2025-07-04 19:41:59,0.8187,15387
2025-07-04 19:42:00,0.7405,15626
2025-07-04 19:42:01,0.6511,15864
2025-07-04 19:42:02,0.8432,16103
2025-07-04 19:42:03,0.7092,16348
2025-07-04 19:42:04,0.7715,16574
2025-07-04 19:42:05,0.6531,16815
2025-07-04 19:42:06,0.679,17029
2025-07-04 19:42:07,0.7391,17266
2025-07-04 19:42:08,0.5285,17478
2025-07-04 19:42:09,0.8485,17697
2025-07-04 19:42:10,0.6081,17921
2025-07-04 19:42:11,0.7496,18159
2025-07-04 19:42:12,0.7777,18392
2025-07-04 19:42:13,0.5554,18631
2025-07-04 19:42:14,0.7477,18853
2025-07-04 19:42:15,0.6666,19087
2025-07-04 19:42:16,0.6813,19323
2025-07-04 19:42:17,0.6567,19554
2025-07-04 19:42:18,0.485,19769
2025-07-04 19:42:19,0.5112,19973
2025-07-04 19:42:20,0.5433,20167
2025-07-04 19:42:21,0.742,20408
2025-07-04 19:42:22,0.6409,20631
2025-07-04 19:42:23,0.634,20835
2025-07-04 19:42:24,0.5254,21036
2025-07-04 19:42:25,0.5481,21235
2025-07-04 19:42:26,0.7957,21448
2025-07-04 19:42:27,0.6752,21689
2025-07-04 19:42:28,0.7968,21933
2025-07-04 19:42:29,0.6882,22156
2025-07-04 19:42:30,0.6244,22363
2025-07-04 19:42:31,0.7345,22596
2025-07-04 19:42:32,0.6799,22815
2025-07-04 19:42:33,0.549,23020
2025-07-04 19:42:34,0.731,23253
2025-07-04 19:42:35,0.7124,23488
2025-07-04 19:42:36,0.637,23724
2025-07-04 19:42:37,0.6494,23941
2025-07-04 19:42:38,0.6643,24151
2025-07-04 19:42:39,0.6943,24366
2025-07-04 19:42:40,0.7865,24621
2025-07-04 19:42:41,0.7242,24860
2025-07-04 19:42:42,0.7163,25080
2025-07-04 19:42:43,0.6913,25303
2025-07-04 19:42:44,0.8286,25541
2025-07-04 19:42:45,0.6287,25792
2025-07-04 19:42:47,0.5668,26023
2025-07-04 19:42:48,0.8247,26263
2025-07-04 19:42:49,0.7261,26515
2025-07-04 19:42:50,0.819,26757
2025-07-04 19:42:51,0.8394,27015
2025-07-04 19:42:52,0.6181,27255
2025-07-04 19:42:53,0.6577,27484
2025-07-04 19:42:54,0.4664,27693
2025-07-04 19:42:55,0.6281,27886
2025-07-04 19:42:56,0.588,28134
2025-07-04 19:42:57,0.6652,28354
2025-07-04 19:42:58,0.6222,28556
2025-07-04 19:42:59,0.6012,28795
2025-07-04 19:43:00,0.6511,29018
2025-07-04 19:43:01,0.6551,29237
2025-07-04 19:43:02,0.7225,29456
2025-07-04 19:43:03,0.6705,29667
2025-07-04 19:43:04,0.8572,29880
2025-07-04 19:43:05,0.6714,30135
2025-07-04 19:43:06,0.6604,30351
2025-07-04 19:43:07,0.6265,30559
2025-07-04 19:43:08,0.5581,30763
2025-07-04 19:43:09,0.5965,30954
2025-07-04 19:43:10,0.5226,31136
2025-07-04 19:43:11,0.6002,31318
2025-07-04 19:43:12,0.5423,31498
2025-07-04 19:43:13,0.5181,31676
2025-07-04 19:43:14,0.4846,31853
2025-07-04 19:43:15,0.5659,32033
2025-07-04 19:43:16,0.6399,32268
2025-07-04 19:43:17,0.7714,32492
2025-07-04 19:43:18,0.6633,32691
2025-07-04 19:43:19,0.6152,32877
2025-07-04 19:43:20,0.5621,33058
2025-07-04 19:43:21,0.571,33254
2025-07-04 19:43:22,0.8542,33440
2025-07-04 19:43:23,0.6224,33674
2025-07-04 19:43:24,0.6442,33881
2025-07-04 19:43:25,0.717,34129
2025-07-04 19:43:26,0.6608,34348
2025-07-04 19:43:27,0.7699,34607
2025-07-04 19:43:28,0.7126,34845
2025-07-04 19:43:29,0.5764,35069
2025-07-04 19:43:30,0.6204,35278
2025-07-04 19:43:31,0.7011,35487
2025-07-04 19:43:32,0.6372,35685
2025-07-04 19:43:33,0.6399,35881
2025-07-04 19:43:34,0.5418,36076
2025-07-04 19:43:35,0.6515,36277
2025-07-04 19:43:36,0.5603,36476
2025-07-04 19:43:37,0.8555,36732
2025-07-04 19:43:38,0.7094,36969
2025-07-04 19:43:39,0.5602,37181
2025-07-04 19:43:40,0.7598,37387
2025-07-04 19:43:41,0.5418,37581
2025-07-04 19:43:42,0.7038,37772
2025-07-04 19:43:43,0.822,37977
2025-07-04 19:43:44,0.6663,38210
2025-07-04 19:43:45,0.5497,38413
2025-07-04 19:43:46,0.5008,38602
2025-07-04 19:43:47,0.597,38787
2025-07-04 19:43:48,0.6729,39033
2025-07-04 19:43:49,0.5745,39255
2025-07-04 19:43:50,0.5982,39463
2025-07-04 19:43:51,0.4632,39661
2025-07-04 19:43:52,0.6613,39854
2025-07-04 19:43:53,0.5215,40047
2025-07-04 19:43:54,0.6127,40239
2025-07-04 19:43:55,0.7596,40478
2025-07-04 19:43:56,0.6252,40695
2025-07-04 19:43:57,0.7763,40910
2025-07-04 19:43:58,0.649,41148
2025-07-04 19:43:59,0.7128,41384
2025-07-04 19:44:00,0.5847,41621
2025-07-04 19:44:01,0.752,41855
2025-07-04 19:44:02,0.6853,42076
2025-07-04 19:44:03,0.7924,42307
2025-07-04 19:44:04,0.7585,42561
2025-07-04 19:44:05,0.7641,42794
2025-07-04 19:44:06,0.823,43022
2025-07-04 19:44:07,0.8374,43281
2025-07-04 19:44:08,0.5546,43528
2025-07-04 19:44:09,0.7945,43756
2025-07-04 19:44:10,0.6725,43969
2025-07-04 19:44:11,0.6905,44175
2025-07-04 19:44:12,0.6974,44403
2025-07-04 19:44:13,0.8137,44638
2025-07-04 19:44:14,0.6773,44857
2025-07-04 19:44:15,0.7527,45095
2025-07-04 19:44:16,0.6705,45325
2025-07-04 19:44:17,0.7738,45585
2025-07-04 19:44:18,0.7959,45825
2025-07-04 19:44:19,0.6603,46047
2025-07-04 19:44:20,0.7213,46266
2025-07-04 19:44:21,0.6424,46478
2025-07-04 19:44:22,0.6359,46679
2025-07-04 19:44:23,0.6619,46883
2025-07-04 19:44:24,0.513,47086
2025-07-04 19:44:25,0.874,47309
2025-07-04 19:44:26,0.7617,47547
2025-07-04 19:44:27,0.516,47752
2025-07-04 19:44:28,0.7977,47994
2025-07-04 19:44:29,0.8475,48241
2025-07-04 19:44:30,0.7604,48478
2025-07-04 19:44:31,0.6097,48701
2025-07-04 19:44:32,0.6335,48907
2025-07-04 19:44:33,0.6381,49105
2025-07-04 19:44:34,0.6676,49311
2025-07-04 19:44:35,0.4808,49512
2025-07-04 19:44:36,0.6206,49711
2025-07-04 19:44:37,0.7315,49916
2025-07-04 19:44:38,0.6353,50118
2025-07-04 19:44:39,0.5955,50316
2025-07-04 19:44:40,0.9609,50540
2025-07-04 19:44:41,0.7405,50801
2025-07-04 19:44:42,0.7285,51030
2025-07-04 19:44:43,0.6254,51250
2025-07-04 19:44:44,0.4983,51448
2025-07-04 19:44:45,0.5358,51651
2025-07-04 19:44:46,0.7231,51852
2025-07-04 19:44:47,0.6541,52050
2025-07-04 19:44:48,0.648,52238
2025-07-04 19:44:49,0.5664,52427
2025-07-04 19:44:50,0.4982,52610
2025-07-04 19:44:51,0.586,52862
2025-07-04 19:44:52,0.767,53095
2025-07-04 19:44:53,0.554,53300
2025-07-04 19:44:54,0.5899,53495
2025-07-04 19:44:55,0.8095,53722
2025-07-04 19:44:56,0.6365,53947
2025-07-04 19:44:57,0.7622,54159
2025-07-04 19:44:58,0.6567,54403
2025-07-04 19:44:59,0.5525,54605
2025-07-04 19:45:00,0.6367,54853
2025-07-04 19:45:01,0.6137,55073
2025-07-04 19:45:02,0.5398,55272
2025-07-04 19:45:03,0.5321,55463
2025-07-04 19:45:04,0.495,55639
2025-07-04 19:45:05,0.5468,55810
2025-07-04 19:45:06,0.5786,55980
2025-07-04 19:45:07,0.4892,56151
2025-07-04 19:45:08,0.6078,56319
2025-07-04 19:45:09,0.6197,56495
2025-07-04 19:45:10,0.5616,56662
2025-07-04 19:45:11,0.5675,56844
2025-07-04 19:45:12,0.5749,57036
2025-07-04 19:45:13,0.8113,57224
2025-07-04 19:45:14,0.81,57462
2025-07-04 19:45:15,0.5906,57677
2025-07-04 19:45:16,0.4966,57879
2025-07-04 19:45:17,0.8435,58108
2025-07-04 19:45:18,0.6692,58361
2025-07-04 19:45:19,0.512,58572
2025-07-04 19:45:20,0.6897,58760
2025-07-04 19:45:21,0.6714,59004
2025-07-04 19:45:22,0.7803,59253
2025-07-04 19:45:23,0.6412,59495
2025-07-04 19:45:24,0.6249,59707
2025-07-04 19:45:25,0.5329,59898
2025-07-04 19:45:26,0.6383,60083
2025-07-04 19:45:27,0.5901,60259
2025-07-04 19:45:28,0.6425,60494
2025-07-04 19:45:29,0.638,60704
2025-07-04 19:45:30,0.5396,60900
2025-07-04 19:45:31,0.5566,61091
2025-07-04 19:45:32,0.4951,61278
2025-07-04 19:45:33,0.5295,61458
2025-07-04 19:45:34,0.5944,61639
2025-07-04 19:45:35,0.5429,61820
2025-07-04 19:45:36,0.62,61999
2025-07-04 19:45:37,0.6667,62195
2025-07-04 19:45:38,0.5626,62397
2025-07-04 19:45:39,0.5576,62598
