Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
23:35:28,17.1,0.0,20.4,61.2,1.3,3,228570,18466,49.95,41.05,53.05,71.00,37.05,38.05,20.00,71.00,53.00,41.05,1.07,GHz
23:35:29,6.0,0.4,1.8,91.4,0.4,2,12744,6132,49.33,41.05,62.05,69.00,37.05,38.05,20.00,69.00,62.00,41.05,1.41,GHz
23:35:30,2.6,0.1,1.2,95.9,0.2,1,5748,5432,49.68,41.05,50.05,41.00,37.05,38.05,20.00,41.00,50.00,41.05,0.67,GHz
23:35:31,4.2,0.1,1.3,94.1,0.3,2,31910,7918,49.68,41.05,52.05,78.00,38.05,38.05,20.00,78.00,52.00,41.05,1.63,GHz
23:35:32,20.6,0.1,13.4,65.1,0.8,3,836476,39745,52.45,41.05,50.05,44.00,38.05,38.05,20.00,43.00,50.00,41.05,1.93,GHz
23:35:33,5.1,0.0,2.6,92.0,0.4,1,111041,20531,53.96,41.05,43.05,42.00,38.05,38.05,20.00,42.00,43.00,41.05,1.44,GHz
23:35:34,2.6,0.1,1.3,95.5,0.5,2,16486,7384,53.96,41.05,42.05,42.00,38.05,38.05,20.00,42.00,42.00,41.05,1.97,GHz
23:35:35,3.5,0.0,1.1,95.0,0.4,3,26578,8713,38.31,41.05,43.05,42.00,38.05,39.05,20.00,42.00,43.00,41.05,1.59,GHz
23:35:36,2.7,0.1,0.8,96.2,0.3,1,15917,6134,38.31,41.05,42.05,42.00,38.05,39.05,20.00,42.00,42.00,41.05,1.29,GHz
23:35:37,2.4,0.0,0.9,96.4,0.3,3,15865,6325,26.23,41.05,42.05,42.00,38.05,39.05,20.00,42.00,42.00,41.05,2.10,GHz
23:35:38,2.6,0.0,0.9,96.1,0.3,1,16582,6789,25.76,41.05,43.05,42.00,38.05,39.05,20.00,42.00,43.00,41.05,1.07,GHz
