Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
13:55:50,12.1,0.1,13.2,73.4,1.3,4,10114,11331,44.58,43.05,61.05,64.00,38.05,39.05,20.00,64.00,61.00,42.05,1.50,GHz
13:55:51,50.3,0.9,36.8,11.5,0.5,118,461697,59355,51.11,43.05,54.05,52.00,39.05,40.05,20.00,52.00,54.00,42.05,2.62,GHz
13:55:52,47.3,0.1,52.6,0.1,0.0,111,205892,51053,51.11,43.05,52.05,52.00,39.05,40.05,20.00,52.00,52.00,42.05,2.62,GHz
13:55:53,58.0,0.5,38.4,3.0,0.1,82,469515,97065,62.06,43.05,52.05,51.00,39.05,39.05,20.00,51.00,52.00,42.05,2.84,GHz
13:55:54,49.8,0.1,26.1,23.8,0.3,40,558718,118234,61.79,43.05,51.05,56.00,39.05,39.05,20.00,56.00,51.00,42.05,3.05,GHz
13:55:55,33.0,0.0,17.7,49.1,0.3,3,445711,100107,58.68,43.05,52.05,58.00,39.05,39.05,20.00,58.00,52.00,42.05,1.46,GHz
13:55:56,27.4,0.1,11.7,60.4,0.4,59,374994,67684,56.08,43.05,52.05,51.00,39.05,40.05,20.00,51.00,52.00,42.05,3.05,GHz
13:55:57,36.5,0.0,11.1,52.1,0.3,17,436115,57018,61.04,43.05,48.05,51.00,40.05,40.05,20.00,51.00,48.00,42.05,2.28,GHz
13:55:58,41.7,0.1,11.9,46.0,0.3,16,443287,60069,65.39,43.05,50.05,51.00,40.05,40.05,20.00,51.00,50.00,42.05,2.60,GHz
13:55:59,41.5,0.0,11.9,46.3,0.3,7,436380,59354,64.71,43.05,51.05,49.00,40.05,40.05,20.00,49.00,51.00,42.05,2.85,GHz
13:56:00,42.3,0.1,11.8,45.5,0.3,6,422168,56232,64.16,43.05,51.05,55.00,40.05,40.05,20.00,55.00,51.00,42.05,2.84,GHz
13:56:01,41.4,0.1,11.9,46.2,0.3,5,448589,61590,63.97,43.05,51.05,51.00,41.05,40.05,20.00,51.00,51.00,42.05,2.12,GHz
13:56:02,41.3,0.0,11.5,46.8,0.4,7,435529,59008,63.42,43.05,51.05,50.00,41.05,40.05,20.00,50.00,51.00,42.05,2.50,GHz
13:56:03,41.7,0.1,11.6,46.3,0.3,6,442197,59679,64.17,43.05,52.05,52.00,41.05,41.05,20.00,52.00,52.00,42.05,2.98,GHz
13:56:04,42.0,0.0,11.8,45.9,0.3,7,420576,55678,64.70,43.05,52.05,52.00,41.05,41.05,20.00,52.00,52.00,42.05,2.33,GHz
13:56:05,47.2,0.1,19.4,33.0,0.3,83,439336,65259,65.48,43.05,52.05,57.00,41.05,41.05,20.00,57.00,52.00,42.05,2.41,GHz
13:56:06,48.0,0.0,16.2,35.5,0.3,9,523719,82722,65.48,43.05,52.05,55.00,42.05,41.05,20.00,55.00,52.00,42.05,3.05,GHz
13:56:07,38.2,0.1,12.2,49.4,0.1,2,449231,58375,61.32,43.05,51.05,52.00,42.05,41.05,20.00,52.00,51.00,42.05,2.95,GHz
13:56:08,33.7,0.1,10.9,55.3,0.0,4,422366,52184,59.68,43.05,51.05,52.00,42.05,42.05,20.00,52.00,51.00,42.05,1.79,GHz
