timestamp,real_time_factor,iterations
2025-07-04 20:11:27,0.0037,2
2025-07-04 20:11:28,0.0064,5
2025-07-04 20:11:29,0.8366,268
2025-07-04 20:11:30,0.7653,546
2025-07-04 20:11:31,0.8846,802
2025-07-04 20:11:32,0.8724,1067
2025-07-04 20:11:33,0.825,1319
2025-07-04 20:11:34,0.8749,1583
2025-07-04 20:11:35,0.7234,1842
2025-07-04 20:11:36,0.8347,2107
2025-07-04 20:11:37,0.7287,2355
2025-07-04 20:11:38,0.9227,2608
2025-07-04 20:11:39,0.8355,2883
2025-07-04 20:11:40,0.9881,3157
2025-07-04 20:11:41,0.8694,3386
2025-07-04 20:11:42,0.9575,3664
2025-07-04 20:11:43,0.7803,3941
2025-07-04 20:11:44,0.7941,4219
2025-07-04 20:11:45,0.7768,4491
2025-07-04 20:11:46,0.8408,4770
2025-07-04 20:11:47,0.8104,5006
2025-07-04 20:11:48,0.9686,5303
2025-07-04 20:11:49,0.9371,5588
2025-07-04 20:11:50,0.7421,5866
2025-07-04 20:11:51,0.6542,6137
2025-07-04 20:11:52,0.7869,6406
2025-07-04 20:11:53,0.8779,6676
2025-07-04 20:11:54,0.6683,6938
2025-07-04 20:11:55,0.8479,7196
2025-07-04 20:11:56,0.8309,7457
2025-07-04 20:11:57,0.9066,7699
2025-07-04 20:11:58,0.7305,7980
2025-07-04 20:11:59,0.8752,8262
2025-07-04 20:12:00,0.7188,8530
2025-07-04 20:12:01,0.8318,8788
2025-07-04 20:12:02,0.6603,9030
2025-07-04 20:12:03,0.7712,9263
2025-07-04 20:12:04,0.8469,9526
2025-07-04 20:12:05,0.7491,9775
2025-07-04 20:12:06,0.8316,10007
2025-07-04 20:12:07,0.6713,10281
2025-07-04 20:12:08,0.8441,10556
2025-07-04 20:12:09,0.8652,10823
2025-07-04 20:12:10,0.8857,11089
2025-07-04 20:12:11,0.8003,11354
2025-07-04 20:12:12,0.7465,11619
2025-07-04 20:12:13,0.8302,11880
2025-07-04 20:12:14,0.7521,12140
2025-07-04 20:12:15,0.8221,12371
2025-07-04 20:12:16,0.8551,12646
2025-07-04 20:12:17,0.8172,12925
2025-07-04 20:12:18,0.9012,13204
2025-07-04 20:12:19,0.8128,13482
2025-07-04 20:12:20,0.8286,13781
2025-07-04 20:12:21,0.9128,14057
2025-07-04 20:12:22,0.8877,14331
2025-07-04 20:12:23,0.751,14604
2025-07-04 20:12:24,0.8257,14873
2025-07-04 20:12:25,0.7973,15143
2025-07-04 20:12:26,0.8794,15409
2025-07-04 20:12:27,0.8327,15681
2025-07-04 20:12:28,0.8597,15940
2025-07-04 20:12:29,0.8395,16205
2025-07-04 20:12:30,0.8498,16467
2025-07-04 20:12:31,0.8085,16728
2025-07-04 20:12:32,0.8338,16985
2025-07-04 20:12:33,0.8478,17249
2025-07-04 20:12:34,0.6692,17507
2025-07-04 20:12:35,0.8265,17777
2025-07-04 20:12:36,0.7755,18030
2025-07-04 20:12:37,0.9218,18292
2025-07-04 20:12:39,0.7874,18547
2025-07-04 20:12:40,0.7925,18802
2025-07-04 20:12:41,0.829,19056
2025-07-04 20:12:42,0.7421,19312
2025-07-04 20:12:43,0.735,19572
2025-07-04 20:12:44,0.8681,19820
2025-07-04 20:12:45,0.7753,20078
2025-07-04 20:12:46,0.8051,20329
2025-07-04 20:12:47,0.7871,20588
2025-07-04 20:12:48,0.8533,20844
2025-07-04 20:12:49,0.802,21099
2025-07-04 20:12:50,0.6582,21352
2025-07-04 20:12:51,0.6533,21591
2025-07-04 20:12:52,0.9077,21851
2025-07-04 20:12:53,0.8974,22132
2025-07-04 20:12:54,0.918,22375
2025-07-04 20:12:55,0.7732,22645
2025-07-04 20:12:56,0.8585,22913
2025-07-04 20:12:57,0.7973,23171
2025-07-04 20:12:58,0.8522,23435
2025-07-04 20:12:59,0.6869,23689
2025-07-04 20:13:00,0.792,23926
2025-07-04 20:13:01,0.8349,24201
2025-07-04 20:13:02,0.832,24476
2025-07-04 20:13:03,0.7918,24746
2025-07-04 20:13:04,0.8614,25019
2025-07-04 20:13:05,0.8466,25279
2025-07-04 20:13:06,0.876,25548
2025-07-04 20:13:07,0.8598,25807
2025-07-04 20:13:08,0.8399,26071
2025-07-04 20:13:09,0.8969,26310
2025-07-04 20:13:10,0.9962,26596
2025-07-04 20:13:11,0.831,26868
2025-07-04 20:13:12,0.7473,27145
2025-07-04 20:13:13,0.8597,27416
2025-07-04 20:13:14,0.7212,27688
2025-07-04 20:13:15,0.851,27958
2025-07-04 20:13:16,0.2632,28185
2025-07-04 20:13:17,0.8401,28463
2025-07-04 20:13:18,0.7435,28746
2025-07-04 20:13:19,0.9552,29028
2025-07-04 20:13:20,0.6886,29298
2025-07-04 20:13:21,0.8308,29576
2025-07-04 20:13:22,0.8532,29847
2025-07-04 20:13:23,0.4299,30082
2025-07-04 20:13:24,0.8439,30363
2025-07-04 20:13:25,0.9249,30647
2025-07-04 20:13:26,0.7743,30913
2025-07-04 20:13:27,0.8794,31195
2025-07-04 20:13:28,0.8121,31468
2025-07-04 20:13:29,0.9364,31767
2025-07-04 20:13:30,0.9342,32060
2025-07-04 20:13:31,0.8934,32341
2025-07-04 20:13:32,0.7434,32620
2025-07-04 20:13:33,0.917,32902
2025-07-04 20:13:34,0.8596,33175
2025-07-04 20:13:35,0.8918,33441
2025-07-04 20:13:36,0.8257,33705
2025-07-04 20:13:37,0.8283,33973
2025-07-04 20:13:38,0.8481,34231
2025-07-04 20:13:39,0.8738,34495
2025-07-04 20:13:40,0.6842,34756
2025-07-04 20:13:41,0.849,35014
2025-07-04 20:13:42,0.7081,35268
2025-07-04 20:13:43,0.86,35532
2025-07-04 20:13:44,0.6098,35791
2025-07-04 20:13:45,0.8836,36047
2025-07-04 20:13:46,0.8305,36304
