Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
22:35:48,17.8,0.1,19.4,61.7,1.0,3,266085,19160,21.49,41.05,46.05,67.00,38.05,39.05,20.00,67.00,46.00,41.05,0.97,GHz
22:35:49,6.0,0.4,1.6,91.8,0.3,2,10820,5761,38.35,41.05,60.05,69.00,38.05,39.05,20.00,69.00,60.00,41.05,1.01,GHz
22:35:50,1.9,0.0,1.2,96.7,0.2,1,3960,2769,38.21,41.05,65.05,42.00,38.05,39.05,20.00,42.00,65.00,41.05,0.60,GHz
22:35:51,1.7,0.2,0.9,97.0,0.3,7,19618,5076,31.40,41.05,47.05,53.00,38.05,39.05,20.00,53.00,47.00,41.05,3.05,GHz
22:35:52,2.9,0.1,0.9,96.0,0.1,2,22811,6297,23.77,41.05,51.05,79.00,38.05,39.05,20.00,79.00,51.00,41.05,1.60,GHz
22:35:53,23.5,0.0,12.9,62.8,0.8,1,789820,37496,25.40,41.05,59.05,42.00,38.05,39.05,20.00,42.00,59.00,41.05,1.74,GHz
22:35:54,2.7,0.0,1.1,95.9,0.3,1,17189,6948,35.11,41.05,45.05,42.00,38.05,39.05,20.00,42.00,45.00,41.05,0.90,GHz
22:35:55,2.3,0.1,0.8,96.6,0.3,1,13139,5823,25.50,41.05,42.05,41.00,38.05,39.05,20.00,41.00,42.00,41.05,1.56,GHz
22:35:56,4.5,0.0,1.5,93.4,0.6,1,29860,10317,24.27,42.05,41.05,44.00,38.05,39.05,20.00,44.00,41.00,41.05,1.22,GHz
22:35:57,2.7,0.1,0.9,96.1,0.2,1,16729,7221,27.14,41.05,42.05,41.00,38.05,39.05,20.00,41.00,42.00,41.05,1.58,GHz
22:35:58,2.1,0.0,0.7,96.8,0.4,1,14918,6177,24.87,41.05,42.05,41.00,38.05,39.05,20.00,41.00,42.00,41.05,1.27,GHz
22:35:59,3.3,0.0,1.0,95.4,0.3,1,15770,6822,24.29,42.05,42.05,41.00,39.05,39.05,20.00,41.00,42.00,41.05,2.60,GHz
22:36:00,2.6,0.1,0.9,96.2,0.3,7,15994,6775,24.37,41.05,42.05,41.00,39.05,39.05,20.00,41.00,42.00,41.05,0.76,GHz
22:36:01,2.4,0.0,0.8,96.5,0.3,1,15188,6338,24.46,41.05,42.05,42.00,39.05,39.05,20.00,42.00,42.00,41.05,1.57,GHz
22:36:02,2.6,0.1,0.8,96.2,0.3,1,15766,6563,24.71,41.05,42.05,42.00,39.05,39.05,20.00,42.00,42.00,41.05,1.36,GHz
22:36:03,3.4,0.0,1.0,95.3,0.3,1,17533,7719,24.65,42.05,42.05,42.00,39.05,39.05,20.00,42.00,42.00,41.05,1.98,GHz
22:36:04,2.8,0.0,0.8,96.1,0.3,2,15440,6466,25.04,42.05,42.05,41.00,39.05,39.05,20.00,41.00,42.00,41.05,0.98,GHz
22:36:05,4.8,0.1,0.9,93.8,0.4,2,19560,8374,25.13,42.05,42.05,45.00,39.05,39.05,20.00,45.00,42.00,41.05,1.36,GHz
22:36:06,5.7,0.0,1.1,92.8,0.4,1,19968,8676,26.93,42.05,43.05,43.00,39.05,39.05,20.00,43.00,43.00,41.05,1.62,GHz
22:36:07,5.9,0.0,1.1,92.6,0.4,2,20448,9082,27.22,42.05,43.05,46.00,39.05,39.05,20.00,46.00,43.00,41.05,1.86,GHz
22:36:08,5.7,0.1,1.1,92.8,0.4,2,20564,8923,27.35,42.05,43.05,44.00,39.05,39.05,20.00,44.00,43.00,41.05,1.55,GHz
