Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
18:56:37,18.0,0.0,19.7,61.0,1.3,5,286461,17210,18.67,42.05,54.05,53.00,38.05,39.05,20.00,53.00,54.00,42.05,1.74,GHz
18:56:38,7.5,0.4,1.9,89.6,0.5,3,16658,7519,38.65,42.05,58.05,69.00,38.05,39.05,20.00,69.00,58.00,42.05,1.30,GHz
18:56:39,2.9,0.0,1.5,93.3,2.3,1,5138,3603,38.18,42.05,56.05,44.00,39.05,39.05,20.00,44.00,56.00,42.05,0.73,GHz
18:56:40,0.3,0.2,0.5,98.9,0.1,1,6452,2313,21.81,42.05,43.05,42.00,39.05,39.05,20.00,42.00,43.00,42.05,1.03,GHz
18:56:41,11.5,0.0,5.0,82.5,1.0,35,229349,19929,20.95,42.05,59.05,52.00,39.05,39.05,20.00,52.00,59.00,42.05,3.05,GHz
18:56:42,20.9,0.0,10.6,67.5,1.0,1,567803,36349,48.30,42.05,46.05,45.00,39.05,39.05,20.00,45.00,46.00,42.05,0.94,GHz
18:56:43,3.7,0.1,1.1,94.0,1.1,2,19646,8360,28.10,42.05,44.05,45.00,39.05,39.05,20.00,45.00,44.00,42.05,1.61,GHz
18:56:44,3.7,0.0,1.4,94.2,0.6,1,18850,8698,28.28,42.05,44.05,44.00,39.05,39.05,20.00,44.00,44.00,42.05,0.88,GHz
18:56:45,4.4,0.1,1.4,93.2,1.0,1,27878,9930,27.55,42.05,44.05,45.00,39.05,39.05,20.00,45.00,44.00,42.05,1.39,GHz
18:56:46,3.2,0.0,1.1,94.8,1.0,2,17645,7561,27.96,42.05,44.05,45.00,39.05,39.05,20.00,45.00,44.00,42.05,1.16,GHz
18:56:47,3.4,0.1,1.1,94.3,1.1,2,17719,7763,27.32,42.05,44.05,44.00,39.05,39.05,20.00,44.00,44.00,42.05,1.73,GHz
18:56:48,3.6,0.0,0.9,94.6,0.9,1,16923,7656,26.91,42.05,44.05,44.00,39.05,39.05,20.00,44.00,44.00,42.05,1.41,GHz
18:56:49,4.0,0.0,1.1,93.9,1.0,1,17090,7523,27.29,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,42.05,1.19,GHz
18:56:50,3.5,0.1,0.9,94.2,1.3,1,17498,7644,27.61,42.05,44.05,45.00,40.05,39.05,20.00,45.00,44.00,42.05,1.49,GHz
18:56:51,3.8,0.0,0.9,94.2,1.1,1,17474,7922,27.79,42.05,44.05,45.00,40.05,39.05,20.00,45.00,44.00,42.05,1.31,GHz
18:56:52,3.9,0.1,1.1,94.0,0.9,1,18415,8399,27.20,42.05,44.05,44.00,40.05,39.05,20.00,44.00,44.00,42.05,1.62,GHz
18:56:53,6.3,0.0,1.1,91.6,1.0,5,22177,9840,29.14,42.05,44.05,45.00,40.05,39.05,20.00,45.00,44.00,42.05,1.62,GHz
18:56:54,5.3,0.1,1.5,92.3,0.9,4,22136,9667,29.64,42.05,44.05,46.00,40.05,39.05,20.00,46.00,44.00,42.05,1.55,GHz
18:56:55,5.7,0.0,1.3,92.1,0.9,1,21488,9595,29.61,42.05,45.05,45.00,40.05,39.05,20.00,45.00,45.00,42.05,2.08,GHz
18:56:56,5.8,0.1,1.3,91.8,1.1,3,21091,9302,29.93,42.05,45.05,44.00,40.05,39.05,20.00,44.00,45.00,42.05,1.36,GHz
18:56:57,6.1,0.0,1.3,91.7,0.9,2,21300,9559,29.05,42.05,45.05,45.00,40.05,39.05,20.00,46.00,45.00,42.05,2.15,GHz
18:56:58,5.3,0.1,1.3,92.5,0.9,2,21313,9309,29.58,42.05,45.05,45.00,40.05,40.05,20.00,45.00,45.00,42.05,1.35,GHz
18:56:59,5.5,0.0,1.4,92.1,1.0,1,21718,9676,29.35,42.05,45.05,45.00,40.05,40.05,20.00,45.00,45.00,42.05,1.26,GHz
18:57:00,5.0,0.0,1.1,92.9,0.9,4,20693,9206,28.90,43.05,45.05,45.00,40.05,40.05,20.00,45.00,45.00,42.05,1.73,GHz
18:57:01,5.2,0.1,1.2,92.5,1.0,2,20976,9347,29.09,43.05,45.05,45.00,40.05,40.05,20.00,45.00,45.00,42.05,2.57,GHz
18:57:02,4.7,0.0,1.1,93.1,1.0,1,20419,8902,29.04,43.05,45.05,45.00,41.05,40.05,20.00,45.00,45.00,42.05,1.12,GHz
18:57:03,4.8,0.1,1.1,93.0,1.0,1,20361,8968,28.56,43.05,45.05,46.00,41.05,40.05,20.00,46.00,45.00,42.05,1.93,GHz
18:57:04,5.5,0.0,1.2,92.1,1.3,1,20247,9081,28.48,43.05,45.05,45.00,41.05,40.05,20.00,45.00,45.00,42.05,1.43,GHz
18:57:05,5.3,0.1,1.2,92.4,1.1,2,21245,9407,29.29,43.05,45.05,45.00,41.05,40.05,20.00,45.00,45.00,42.05,2.37,GHz
18:57:06,5.0,0.0,1.0,93.0,1.0,1,21064,9174,29.22,43.05,45.05,45.00,41.05,40.05,20.00,45.00,45.00,42.05,1.55,GHz
18:57:07,4.5,0.4,1.4,92.5,1.1,2,21863,9721,29.41,43.05,46.05,45.00,41.05,40.05,20.00,45.00,46.00,42.05,1.69,GHz
18:57:08,4.6,0.0,1.3,93.2,1.0,1,21209,9735,28.88,43.05,45.05,44.00,41.05,40.05,20.00,44.00,45.00,42.05,0.92,GHz
18:57:09,4.9,0.1,1.3,92.8,1.0,1,21142,9824,28.55,43.05,45.05,45.00,41.05,40.05,20.00,45.00,45.00,42.05,1.29,GHz
