timestamp,gpu_util_percent,gpu_mem_used_MB,gpu_mem_total_MB,gpu_power_W,gpu_temp_C
2025-07-06 09:52:15,16,15,6141,590.01,39
2025-07-06 09:52:18,0,15,6141,11.76,39
2025-07-06 09:52:19,0,15,6141,11.76,39
2025-07-06 09:52:20,0,15,6141,11.76,39
2025-07-06 09:52:21,0,15,6141,11.76,39
2025-07-06 09:52:22,0,15,6141,11.76,39
2025-07-06 09:52:23,0,15,6141,11.75,39
2025-07-06 09:52:24,0,15,6141,11.74,39
2025-07-06 09:52:25,0,15,6141,11.76,39
2025-07-06 09:52:26,0,15,6141,11.77,39
2025-07-06 09:52:27,0,15,6141,11.76,39
2025-07-06 09:52:29,0,15,6141,11.75,39
2025-07-06 09:52:30,0,15,6141,3.93,39
2025-07-06 09:52:31,0,15,6141,2.64,38
2025-07-06 09:52:32,0,15,6141,1.92,38
2025-07-06 09:52:33,0,15,6141,1.71,38
2025-07-06 09:52:34,0,15,6141,1.71,38
2025-07-06 09:52:35,0,15,6141,1.73,38
2025-07-06 09:52:36,0,15,6141,1.72,38
2025-07-06 09:52:37,0,15,6141,1.72,38
2025-07-06 09:52:38,0,15,6141,1.74,38
2025-07-06 09:52:39,0,15,6141,1.73,38
2025-07-06 09:52:40,0,15,6141,1.71,38
2025-07-06 09:52:41,0,15,6141,1.72,38
2025-07-06 09:52:42,0,15,6141,1.73,38
2025-07-06 09:52:43,0,15,6141,1.76,38
2025-07-06 09:52:44,0,15,6141,1.77,38
2025-07-06 09:52:45,0,15,6141,1.76,38
2025-07-06 09:52:46,0,15,6141,1.76,38
2025-07-06 09:52:47,0,15,6141,1.78,38
2025-07-06 09:52:48,0,15,6141,1.80,38
2025-07-06 09:52:49,0,15,6141,1.76,38
2025-07-06 09:52:50,0,15,6141,1.79,38
2025-07-06 09:52:51,0,15,6141,1.80,38
2025-07-06 09:52:52,0,15,6141,1.78,38
2025-07-06 09:52:53,0,15,6141,1.77,38
2025-07-06 09:52:54,0,15,6141,1.78,38
2025-07-06 09:52:55,0,15,6141,1.80,38
2025-07-06 09:52:56,0,15,6141,1.78,38
2025-07-06 09:52:57,0,15,6141,1.76,38
2025-07-06 09:52:58,0,15,6141,1.77,38
2025-07-06 09:52:59,0,15,6141,1.76,38
2025-07-06 09:53:00,0,15,6141,1.75,38
2025-07-06 09:53:01,0,15,6141,1.72,38
2025-07-06 09:53:02,0,15,6141,1.71,38
2025-07-06 09:53:03,0,15,6141,1.73,38
2025-07-06 09:53:04,0,15,6141,1.73,38
2025-07-06 09:53:05,0,15,6141,1.72,38
2025-07-06 09:53:06,0,15,6141,1.72,38
2025-07-06 09:53:07,0,15,6141,1.75,38
2025-07-06 09:53:08,0,15,6141,1.75,37
2025-07-06 09:53:09,0,15,6141,1.75,37
2025-07-06 09:53:10,0,15,6141,1.77,37
2025-07-06 09:53:11,0,15,6141,1.78,37
2025-07-06 09:53:12,0,15,6141,1.77,37
2025-07-06 09:53:14,0,15,6141,1.75,37
2025-07-06 09:53:15,0,15,6141,1.74,37
2025-07-06 09:53:16,0,15,6141,1.74,37
2025-07-06 09:53:17,0,15,6141,1.73,37
2025-07-06 09:53:18,0,15,6141,1.72,37
2025-07-06 09:53:19,0,15,6141,1.73,37
2025-07-06 09:53:20,0,15,6141,1.76,37
2025-07-06 09:53:21,0,15,6141,1.78,37
2025-07-06 09:53:22,0,15,6141,1.78,37
2025-07-06 09:53:23,0,15,6141,1.78,37
